T_thermocontroller T_self C D R X
415.93 -1 +1.80666E-010 +2.60659E-001 +2.15015E+004 -8.24890E+004
415.93 -1 +1.80671E-010 +2.60779E-001 +2.15095E+004 -8.24816E+004
415.93 -1 +1.80656E-010 +2.60829E-001 +2.15148E+004 -8.24864E+004
415.93 -1 +1.80634E-010 +2.60773E-001 +2.15135E+004 -8.24988E+004
415.93 -1 +1.80626E-010 +2.60814E-001 +2.15174E+004 -8.25010E+004
415.93 -1 +1.80605E-010 +2.60767E-001 +2.15165E+004 -8.25123E+004
415.93 -1 +1.80590E-010 +2.60623E-001 +2.15080E+004 -8.25252E+004
415.93 -1 +1.80590E-010 +2.60592E-001 +2.15056E+004 -8.25262E+004
415.93 -1 +1.80559E-010 +2.60444E-001 +2.14987E+004 -8.25465E+004
415.93 -1 +1.80552E-010 +2.60441E-001 +2.14993E+004 -8.25498E+004
415.93 -1 +1.80559E-010 +2.60268E-001 +2.14860E+004 -8.25536E+004
415.93 -1 +1.80578E-010 +2.60150E-001 +2.14753E+004 -8.25494E+004
415.93 -1 +1.80576E-010 +2.60115E-001 +2.14730E+004 -8.25519E+004
415.93 -1 +1.80583E-010 +2.59964E-001 +2.14612E+004 -8.25546E+004
415.93 -1 +1.80602E-010 +2.59973E-001 +2.14597E+004 -8.25459E+004
415.93 -1 +1.80601E-010 +2.59932E-001 +2.14568E+004 -8.25478E+004
415.93 -1 +1.80626E-010 +2.59804E-001 +2.14446E+004 -8.25414E+004
415.93 -1 +1.80637E-010 +2.59637E-001 +2.14312E+004 -8.25432E+004
415.93 -1 +1.80658E-010 +2.59382E-001 +2.14104E+004 -8.25441E+004
415.93 -1 +1.80688E-010 +2.59208E-001 +2.13943E+004 -8.25371E+004
415.93 -1 +1.80694E-010 +2.59222E-001 +2.13946E+004 -8.25337E+004
415.93 -1 +1.80708E-010 +2.59131E-001 +2.13864E+004 -8.25312E+004
415.93 -1 +1.80736E-010 +2.59091E-001 +2.13801E+004 -8.25198E+004
415.93 -1 +1.80733E-010 +2.59125E-001 +2.13830E+004 -8.25200E+004
415.93 -1 +1.80733E-010 +2.59105E-001 +2.13816E+004 -8.25210E+004
415.93 -1 +1.80727E-010 +2.59095E-001 +2.13815E+004 -8.25240E+004
415.93 -1 +1.80744E-010 +2.59095E-001 +2.13796E+004 -8.25163E+004
415.93 -1 +1.80735E-010 +2.59085E-001 +2.13798E+004 -8.25205E+004
415.93 -1 +1.80717E-010 +2.59308E-001 +2.13981E+004 -8.25201E+004
415.93 -1 +1.80722E-010 +2.59327E-001 +2.13988E+004 -8.25168E+004
415.93 -1 +1.80711E-010 +2.59549E-001 +2.14161E+004 -8.25129E+004
415.93 -1 +1.80695E-010 +2.59651E-001 +2.14254E+004 -8.25162E+004
415.93 -1 +1.80692E-010 +2.59736E-001 +2.14319E+004 -8.25142E+004
415.93 -1 +1.80680E-010 +2.59733E-001 +2.14332E+004 -8.25199E+004
415.93 -1 +1.80625E-010 +2.59710E-001 +2.14379E+004 -8.25457E+004
415.93 -1 +1.80581E-010 +2.59583E-001 +2.14341E+004 -8.25710E+004
415.93 -1 +1.80555E-010 +2.59529E-001 +2.14332E+004 -8.25851E+004
415.93 -1 +1.80535E-010 +2.59570E-001 +2.14385E+004 -8.25926E+004
416.16 -1 +1.80507E-010 +2.59491E-001 +2.14362E+004 -8.26087E+004
416.16 -1 +1.80491E-010 +2.59357E-001 +2.14283E+004 -8.26211E+004
416.16 -1 +1.80470E-010 +2.59346E-001 +2.14301E+004 -8.26311E+004
416.16 -1 +1.80450E-010 +2.59238E-001 +2.14247E+004 -8.26446E+004
416.16 -1 +1.80442E-010 +2.59090E-001 +2.14150E+004 -8.26546E+004
416.16 -1 +1.80446E-010 +2.59032E-001 +2.14103E+004 -8.26547E+004
416.16 -1 +1.80428E-010 +2.58852E-001 +2.13994E+004 -8.26704E+004
416.16 -1 +1.80447E-010 +2.58635E-001 +2.13815E+004 -8.26705E+004
416.16 -1 +1.80451E-010 +2.58702E-001 +2.13858E+004 -8.26658E+004
416.16 -1 +1.80438E-010 +2.58509E-001 +2.13734E+004 -8.26795E+004
416.16 -1 +1.80435E-010 +2.58559E-001 +2.13773E+004 -8.26788E+004
416.16 -1 +1.80436E-010 +2.58612E-001 +2.13811E+004 -8.26766E+004
416.16 -1 +1.80439E-010 +2.58545E-001 +2.13759E+004 -8.26778E+004
416.16 -1 +1.80423E-010 +2.58570E-001 +2.13796E+004 -8.26839E+004
416.16 -1 +1.80406E-010 +2.58345E-001 +2.13653E+004 -8.27006E+004
416.16 -1 +1.80415E-010 +2.58237E-001 +2.13564E+004 -8.27008E+004
416.16 -1 +1.80415E-010 +2.58212E-001 +2.13547E+004 -8.27021E+004
416.16 -1 +1.80415E-010 +2.57910E-001 +2.13328E+004 -8.27139E+004
416.16 -1 +1.80420E-010 +2.57839E-001 +2.13271E+004 -8.27147E+004
416.16 -1 +1.80405E-010 +2.57851E-001 +2.13297E+004 -8.27212E+004
416.24 -1 +1.80434E-010 +2.57669E-001 +2.13131E+004 -8.27151E+004
416.24 -1 +1.80445E-010 +2.57648E-001 +2.13103E+004 -8.27109E+004
416.24 -1 +1.80428E-010 +2.57660E-001 +2.13131E+004 -8.27182E+004
416.24 -1 +1.80438E-010 +2.57556E-001 +2.13044E+004 -8.27175E+004
416.24 -1 +1.80434E-010 +2.57642E-001 +2.13112E+004 -8.27163E+004
416.24 -1 +1.80450E-010 +2.57428E-001 +2.12938E+004 -8.27175E+004
416.24 -1 +1.80465E-010 +2.57463E-001 +2.12945E+004 -8.27088E+004
416.24 -1 +1.80454E-010 +2.57355E-001 +2.12880E+004 -8.27185E+004
416.24 -1 +1.80486E-010 +2.57256E-001 +2.12771E+004 -8.27077E+004
416.24 -1 +1.80481E-010 +2.57161E-001 +2.12708E+004 -8.27139E+004
416.24 -1 +1.80480E-010 +2.57206E-001 +2.12741E+004 -8.27125E+004
416.24 -1 +1.80511E-010 +2.56896E-001 +2.12481E+004 -8.27107E+004
416.24 -1 +1.80529E-010 +2.56884E-001 +2.12450E+004 -8.27027E+004
416.24 -1 +1.80549E-010 +2.56674E-001 +2.12275E+004 -8.27020E+004
416.24 -1 +1.80578E-010 +2.56480E-001 +2.12100E+004 -8.26966E+004
416.24 -1 +1.80606E-010 +2.56381E-001 +2.11995E+004 -8.26876E+004
416.24 -1 +1.80628E-010 +2.56313E-001 +2.11920E+004 -8.26803E+004
416.24 -1 +1.80651E-010 +2.56615E-001 +2.12112E+004 -8.26575E+004
416.24 -1 +1.80636E-010 +2.56721E-001 +2.12207E+004 -8.26603E+004
416.24 -1 +1.80636E-010 +2.56699E-001 +2.12191E+004 -8.26612E+004
416.24 -1 +1.80630E-010 +2.56777E-001 +2.12254E+004 -8.26607E+004
416.01 -1 +1.80601E-010 +2.56773E-001 +2.12285E+004 -8.26741E+004
416.01 -1 +1.80589E-010 +2.56855E-001 +2.12358E+004 -8.26764E+004
416.01 -1 +1.80554E-010 +2.56735E-001 +2.12313E+004 -8.26974E+004
416.01 -1 +1.80548E-010 +2.56629E-001 +2.12244E+004 -8.27045E+004
416.01 -1 +1.80550E-010 +2.56618E-001 +2.12234E+004 -8.27040E+004
416.01 -1 +1.80518E-010 +2.56614E-001 +2.12267E+004 -8.27185E+004
416.01 -1 +1.80512E-010 +2.56452E-001 +2.12158E+004 -8.27280E+004
416.01 -1 +1.80490E-010 +2.56396E-001 +2.12142E+004 -8.27400E+004
416.01 -1 +1.80490E-010 +2.56247E-001 +2.12034E+004 -8.27459E+004
416.01 -1 +1.80483E-010 +2.56267E-001 +2.12057E+004 -8.27486E+004
416.01 -1 +1.80463E-010 +2.56242E-001 +2.12062E+004 -8.27584E+004
416.01 -1 +1.80474E-010 +2.56199E-001 +2.12018E+004 -8.27554E+004
416.01 -1 +1.80464E-010 +2.56237E-001 +2.12057E+004 -8.27583E+004
416.01 -1 +1.80447E-010 +2.56100E-001 +2.11979E+004 -8.27717E+004
416.01 -1 +1.80447E-010 +2.55992E-001 +2.11900E+004 -8.27761E+004
416.01 -1 +1.80418E-010 +2.56010E-001 +2.11947E+004 -8.27884E+004
416.01 -1 +1.80406E-010 +2.55891E-001 +2.11875E+004 -8.27989E+004
416.01 -1 +1.80425E-010 +2.55791E-001 +2.11780E+004 -8.27940E+004
416.01 -1 +1.80411E-010 +2.55742E-001 +2.11761E+004 -8.28025E+004
416.01 -1 +1.80434E-010 +2.55492E-001 +2.11551E+004 -8.28017E+004
416.01 -1 +1.80441E-010 +2.55452E-001 +2.11515E+004 -8.28000E+004
416.31 -1 +1.80455E-010 +2.55319E-001 +2.11402E+004 -8.27991E+004
416.31 -1 +1.80448E-010 +2.55393E-001 +2.11464E+004 -8.27992E+004
416.31 -1 +1.80440E-010 +2.55203E-001 +2.11335E+004 -8.28106E+004
416.31 -1 +1.80466E-010 +2.55136E-001 +2.11256E+004 -8.28015E+004
416.31 -1 +1.80439E-010 +2.55263E-001 +2.11380E+004 -8.28086E+004
416.31 -1 +1.80444E-010 +2.55284E-001 +2.11389E+004 -8.28052E+004
416.31 -1 +1.80463E-010 +2.55326E-001 +2.11397E+004 -8.27951E+004
416.31 -1 +1.80448E-010 +2.55356E-001 +2.11437E+004 -8.28009E+004
416.31 -1 +1.80463E-010 +2.55110E-001 +2.11241E+004 -8.28036E+004
416.31 -1 +1.80461E-010 +2.55052E-001 +2.11201E+004 -8.28069E+004
416.31 -1 +1.80464E-010 +2.54845E-001 +2.11047E+004 -8.28138E+004
416.31 -1 +1.80488E-010 +2.54667E-001 +2.10889E+004 -8.28097E+004
416.31 -1 +1.80530E-010 +2.54433E-001 +2.10670E+004 -8.27998E+004
416.31 -1 +1.80573E-010 +2.54257E-001 +2.10492E+004 -8.27870E+004
416.31 -1 +1.80587E-010 +2.54032E-001 +2.10312E+004 -8.27896E+004
416.31 -1 +1.80648E-010 +2.53687E-001 +2.09989E+004 -8.27749E+004
416.31 -1 +1.80659E-010 +2.53400E-001 +2.09768E+004 -8.27814E+004
416.31 -1 +1.80696E-010 +2.53215E-001 +2.09590E+004 -8.27716E+004
416.31 -1 +1.80701E-010 +2.53101E-001 +2.09501E+004 -8.27738E+004
416.31 -1 +1.80711E-010 +2.52784E-001 +2.09260E+004 -8.27820E+004
415.17 -1 +1.80726E-010 +2.52664E-001 +2.09154E+004 -8.27794E+004
415.17 -1 +1.80723E-010 +2.52521E-001 +2.09053E+004 -8.27864E+004
415.17 -1 +1.80724E-010 +2.52292E-001 +2.08886E+004 -8.27952E+004
415.17 -1 +1.80736E-010 +2.52101E-001 +2.08733E+004 -8.27974E+004
415.17 -1 +1.80717E-010 +2.51878E-001 +2.08592E+004 -8.28146E+004
415.17 -1 +1.80728E-010 +2.51678E-001 +2.08433E+004 -8.28176E+004
415.17 -1 +1.80686E-010 +2.51516E-001 +2.08363E+004 -8.28429E+004
415.17 -1 +1.80690E-010 +2.51166E-001 +2.08104E+004 -8.28550E+004
415.17 -1 +1.80690E-010 +2.51046E-001 +2.08016E+004 -8.28596E+004
415.17 -1 +1.80668E-010 +2.50734E-001 +2.07813E+004 -8.28817E+004
415.17 -1 +1.80668E-010 +2.50450E-001 +2.07605E+004 -8.28929E+004
415.17 -1 +1.80679E-010 +2.50231E-001 +2.07432E+004 -8.28964E+004
415.17 -1 +1.80667E-010 +2.49782E-001 +2.07118E+004 -8.29194E+004
415.17 -1 +1.80692E-010 +2.49579E-001 +2.06942E+004 -8.29162E+004
415.17 -1 +1.80671E-010 +2.49427E-001 +2.06853E+004 -8.29314E+004
415.17 -1 +1.80696E-010 +2.49043E-001 +2.06544E+004 -8.29352E+004
415.17 -1 +1.80716E-010 +2.48963E-001 +2.06463E+004 -8.29291E+004
415.17 -1 +1.80688E-010 +2.48859E-001 +2.06418E+004 -8.29459E+004
415.17 -1 +1.80718E-010 +2.48660E-001 +2.06238E+004 -8.29396E+004
415.17 -1 +1.80703E-010 +2.48728E-001 +2.06306E+004 -8.29442E+004
415.17 -1 +1.80690E-010 +2.48420E-001 +2.06094E+004 -8.29619E+004
412.18 -1 +1.80693E-010 +2.48443E-001 +2.06107E+004 -8.29595E+004
412.18 -1 +1.80639E-010 +2.48317E-001 +2.06076E+004 -8.29892E+004
412.18 -1 +1.80627E-010 +2.48118E-001 +2.05945E+004 -8.30026E+004
412.18 -1 +1.80588E-010 +2.48139E-001 +2.06004E+004 -8.30196E+004
412.18 -1 +1.80585E-010 +2.47824E-001 +2.05776E+004 -8.30331E+004
412.18 -1 +1.80543E-010 +2.47843E-001 +2.05838E+004 -8.30517E+004
412.18 -1 +1.80497E-010 +2.47682E-001 +2.05772E+004 -8.30792E+004
412.18 -1 +1.80497E-010 +2.47338E-001 +2.05520E+004 -8.30929E+004
412.18 -1 +1.80463E-010 +2.47295E-001 +2.05526E+004 -8.31099E+004
412.18 -1 +1.80416E-010 +2.47040E-001 +2.05393E+004 -8.31414E+004
412.18 -1 +1.80411E-010 +2.46782E-001 +2.05208E+004 -8.31537E+004
412.18 -1 +1.80377E-010 +2.46829E-001 +2.05282E+004 -8.31676E+004
412.18 -1 +1.80334E-010 +2.46600E-001 +2.05162E+004 -8.31964E+004
412.18 -1 +1.80318E-010 +2.46413E-001 +2.05042E+004 -8.32109E+004
412.18 -1 +1.80281E-010 +2.46228E-001 +2.04948E+004 -8.32351E+004
412.18 -1 +1.80277E-010 +2.45954E-001 +2.04751E+004 -8.32475E+004
412.18 -1 +1.80245E-010 +2.45975E-001 +2.04803E+004 -8.32614E+004
412.18 -1 +1.80223E-010 +2.45613E-001 +2.04560E+004 -8.32855E+004
412.18 -1 +1.80221E-010 +2.45432E-001 +2.04429E+004 -8.32934E+004
412.18 -1 +1.80188E-010 +2.45419E-001 +2.04456E+004 -8.33092E+004
412.18 -1 +1.80174E-010 +2.45131E-001 +2.04260E+004 -8.33269E+004
409.89 -1 +1.80177E-010 +2.44941E-001 +2.04117E+004 -8.33331E+004
409.89 -1 +1.80119E-010 +2.44912E-001 +2.04161E+004 -8.33610E+004
409.89 -1 +1.80113E-010 +2.44709E-001 +2.04017E+004 -8.33715E+004
409.89 -1 +1.80093E-010 +2.44629E-001 +2.03981E+004 -8.33837E+004
409.89 -1 +1.80087E-010 +2.44308E-001 +2.03751E+004 -8.33990E+004
409.89 -1 +1.80092E-010 +2.44164E-001 +2.03637E+004 -8.34020E+004
409.89 -1 +1.80051E-010 +2.44086E-001 +2.03627E+004 -8.34242E+004
409.89 -1 +1.80060E-010 +2.43764E-001 +2.03378E+004 -8.34325E+004
409.89 -1 +1.80086E-010 +2.43642E-001 +2.03258E+004 -8.34249E+004
409.89 -1 +1.80070E-010 +2.43371E-001 +2.03075E+004 -8.34427E+004
409.89 -1 +1.80118E-010 +2.43007E-001 +2.02751E+004 -8.34345E+004
409.89 -1 +1.80142E-010 +2.42899E-001 +2.02644E+004 -8.34273E+004
409.89 -1 +1.80176E-010 +2.42498E-001 +2.02309E+004 -8.34272E+004
409.89 -1 +1.80230E-010 +2.42401E-001 +2.02176E+004 -8.34059E+004
409.89 -1 +1.80248E-010 +2.42356E-001 +2.02123E+004 -8.33993E+004
409.89 -1 +1.80288E-010 +2.42110E-001 +2.01896E+004 -8.33901E+004
409.89 -1 +1.80335E-010 +2.42122E-001 +2.01851E+004 -8.33677E+004
409.89 -1 +1.80350E-010 +2.41994E-001 +2.01740E+004 -8.33658E+004
409.89 -1 +1.80420E-010 +2.41927E-001 +2.01612E+004 -8.33359E+004
409.89 -1 +1.80426E-010 +2.41984E-001 +2.01648E+004 -8.33310E+004
409.89 -1 +1.80450E-010 +2.41873E-001 +2.01539E+004 -8.33241E+004
407.98 -1 +1.80505E-010 +2.41825E-001 +2.01442E+004 -8.33009E+004
407.98 -1 +1.80528E-010 +2.41861E-001 +2.01443E+004 -8.32888E+004
407.98 -1 +1.80553E-010 +2.41633E-001 +2.01246E+004 -8.32859E+004
407.98 -1 +1.80583E-010 +2.41656E-001 +2.01229E+004 -8.32710E+004
407.98 -1 +1.80585E-010 +2.41736E-001 +2.01286E+004 -8.32670E+004
407.98 -1 +1.80637E-010 +2.41449E-001 +2.01017E+004 -8.32542E+004
407.98 -1 +1.80648E-010 +2.41577E-001 +2.01099E+004 -8.32442E+004
407.98 -1 +1.80662E-010 +2.41343E-001 +2.00910E+004 -8.32465E+004
407.98 -1 +1.80697E-010 +2.41188E-001 +2.00757E+004 -8.32365E+004
407.98 -1 +1.80723E-010 +2.41284E-001 +2.00799E+004 -8.32209E+004
407.98 -1 +1.80725E-010 +2.41087E-001 +2.00651E+004 -8.32274E+004
407.98 -1 +1.80787E-010 +2.40922E-001 +2.00459E+004 -8.32048E+004
407.98 -1 +1.80785E-010 +2.40968E-001 +2.00495E+004 -8.32040E+004
407.98 -1 +1.80843E-010 +2.40842E-001 +2.00338E+004 -8.31824E+004
407.98 -1 +1.80843E-010 +2.40858E-001 +2.00349E+004 -8.31817E+004
407.98 -1 +1.80877E-010 +2.40616E-001 +2.00133E+004 -8.31751E+004
407.98 -1 +1.80893E-010 +2.40627E-001 +2.00123E+004 -8.31673E+004
407.98 -1 +1.80890E-010 +2.40513E-001 +2.00042E+004 -8.31732E+004
407.98 -1 +1.80936E-010 +2.40396E-001 +1.99905E+004 -8.31563E+004
407.98 -1 +1.80961E-010 +2.40351E-001 +1.99844E+004 -8.31467E+004
406.46 -1 +1.80967E-010 +2.40268E-001 +1.99776E+004 -8.31471E+004
406.46 -1 +1.81011E-010 +2.40189E-001 +1.99669E+004 -8.31298E+004
406.46 -1 +1.80998E-010 +2.40147E-001 +1.99652E+004 -8.31374E+004
406.46 -1 +1.81041E-010 +2.40004E-001 +1.99498E+004 -8.31227E+004
406.46 -1 +1.81047E-010 +2.40124E-001 +1.99580E+004 -8.31157E+004
406.46 -1 +1.81056E-010 +2.39857E-001 +1.99373E+004 -8.31218E+004
406.46 -1 +1.81097E-010 +2.39725E-001 +1.99230E+004 -8.31077E+004
406.46 -1 +1.81094E-010 +2.39872E-001 +1.99343E+004 -8.31038E+004
406.46 -1 +1.81097E-010 +2.39815E-001 +1.99296E+004 -8.31042E+004
406.46 -1 +1.81149E-010 +2.39611E-001 +1.99089E+004 -8.30882E+004
406.46 -1 +1.81140E-010 +2.39522E-001 +1.99032E+004 -8.30956E+004
406.46 -1 +1.81178E-010 +2.39229E-001 +1.98774E+004 -8.30893E+004
406.46 -1 +1.81200E-010 +2.39164E-001 +1.98701E+004 -8.30818E+004
406.46 -1 +1.81214E-010 +2.39048E-001 +1.98600E+004 -8.30795E+004
406.46 -1 +1.81220E-010 +2.38787E-001 +1.98400E+004 -8.30865E+004
406.46 -1 +1.81241E-010 +2.38925E-001 +1.98480E+004 -8.30719E+004
406.46 -1 +1.81223E-010 +2.38877E-001 +1.98464E+004 -8.30820E+004
406.46 -1 +1.81251E-010 +2.38689E-001 +1.98293E+004 -8.30760E+004
406.46 -1 +1.81242E-010 +2.38982E-001 +1.98520E+004 -8.30693E+004
406.46 -1 +1.81230E-010 +2.38931E-001 +1.98496E+004 -8.30766E+004
406.46 -1 +1.81245E-010 +2.38967E-001 +1.98506E+004 -8.30682E+004
404.86 -1 +1.81211E-010 +2.39108E-001 +1.98648E+004 -8.30785E+004
404.86 -1 +1.81229E-010 +2.39094E-001 +1.98618E+004 -8.30708E+004
404.86 -1 +1.81199E-010 +2.39192E-001 +1.98724E+004 -8.30810E+004
404.86 -1 +1.81165E-010 +2.39129E-001 +1.98713E+004 -8.30988E+004
404.86 -1 +1.81178E-010 +2.38962E-001 +1.98575E+004 -8.30991E+004
404.86 -1 +1.81153E-010 +2.39074E-001 +1.98686E+004 -8.31065E+004
404.86 -1 +1.81107E-010 +2.39006E-001 +1.98686E+004 -8.31301E+004
404.86 -1 +1.81113E-010 +2.38813E-001 +1.98536E+004 -8.31345E+004
404.86 -1 +1.81064E-010 +2.38910E-001 +1.98663E+004 -8.31537E+004
404.86 -1 +1.81046E-010 +2.38706E-001 +1.98532E+004 -8.31697E+004
404.86 -1 +1.81025E-010 +2.38691E-001 +1.98543E+004 -8.31797E+004
404.86 -1 +1.80983E-010 +2.38459E-001 +1.98416E+004 -8.32078E+004
404.86 -1 +1.80981E-010 +2.38370E-001 +1.98352E+004 -8.32118E+004
404.86 -1 +1.80936E-010 +2.38305E-001 +1.98353E+004 -8.32349E+004
404.86 -1 +1.80893E-010 +2.38188E-001 +1.98313E+004 -8.32592E+004
404.86 -1 +1.80890E-010 +2.37869E-001 +1.98079E+004 -8.32725E+004
404.86 -1 +1.80848E-010 +2.37855E-001 +1.98115E+004 -8.32925E+004
404.86 -1 +1.80821E-010 +2.37579E-001 +1.97939E+004 -8.33152E+004
404.86 -1 +1.80808E-010 +2.37591E-001 +1.97963E+004 -8.33209E+004
404.86 -1 +1.80786E-010 +2.37289E-001 +1.97762E+004 -8.33425E+004
404.86 -1 +1.80786E-010 +2.37274E-001 +1.97751E+004 -8.33430E+004
403.94 -1 +1.80763E-010 +2.37196E-001 +1.97718E+004 -8.33562E+004
403.94 -1 +1.80755E-010 +2.36940E-001 +1.97536E+004 -8.33697E+004
403.94 -1 +1.80766E-010 +2.36792E-001 +1.97414E+004 -8.33700E+004
403.94 -1 +1.80753E-010 +2.36727E-001 +1.97380E+004 -8.33786E+004
403.94 -1 +1.80751E-010 +2.36341E-001 +1.97093E+004 -8.33938E+004
403.94 -1 +1.80780E-010 +2.36300E-001 +1.97032E+004 -8.33822E+004
403.94 -1 +1.80791E-010 +2.35955E-001 +1.96762E+004 -8.33897E+004
403.94 -1 +1.80856E-010 +2.35551E-001 +1.96391E+004 -8.33750E+004
403.94 -1 +1.80863E-010 +2.35398E-001 +1.96269E+004 -8.33774E+004
403.94 -1 +1.80896E-010 +2.35430E-001 +1.96257E+004 -8.33612E+004
403.94 -1 +1.80927E-010 +2.35460E-001 +1.96245E+004 -8.33457E+004
403.94 -1 +1.80913E-010 +2.35537E-001 +1.96318E+004 -8.33493E+004
403.94 -1 +1.80929E-010 +2.35492E-001 +1.96267E+004 -8.33435E+004
403.94 -1 +1.80934E-010 +2.35696E-001 +1.96414E+004 -8.33335E+004
403.94 -1 +1.80907E-010 +2.35586E-001 +1.96361E+004 -8.33503E+004
403.94 -1 +1.80918E-010 +2.35569E-001 +1.96337E+004 -8.33457E+004
403.94 -1 +1.80904E-010 +2.35514E-001 +1.96311E+004 -8.33542E+004
403.94 -1 +1.80893E-010 +2.35329E-001 +1.96185E+004 -8.33664E+004
403.94 -1 +1.80905E-010 +2.35256E-001 +1.96117E+004 -8.33632E+004
403.94 -1 +1.80862E-010 +2.35241E-001 +1.96153E+004 -8.33836E+004
403.94 -1 +1.80883E-010 +2.34978E-001 +1.95934E+004 -8.33839E+004
402.11 -1 +1.80891E-010 +2.34945E-001 +1.95900E+004 -8.33813E+004
402.11 -1 +1.80900E-010 +2.34721E-001 +1.95723E+004 -8.33855E+004
402.11 -1 +1.80944E-010 +2.34630E-001 +1.95608E+004 -8.33687E+004
402.11 -1 +1.80951E-010 +2.34443E-001 +1.95460E+004 -8.33722E+004
402.11 -1 +1.81002E-010 +2.34277E-001 +1.95281E+004 -8.33548E+004
402.11 -1 +1.81006E-010 +2.34302E-001 +1.95296E+004 -8.33520E+004
402.11 -1 +1.80985E-010 +2.34180E-001 +1.95228E+004 -8.33665E+004
402.11 -1 +1.81019E-010 +2.34213E-001 +1.95215E+004 -8.33493E+004
402.11 -1 +1.81007E-010 +2.34329E-001 +1.95315E+004 -8.33506E+004
402.11 -1 +1.80982E-010 +2.34267E-001 +1.95296E+004 -8.33644E+004
402.11 -1 +1.80988E-010 +2.34246E-001 +1.95273E+004 -8.33624E+004
402.11 -1 +1.80956E-010 +2.34414E-001 +1.95433E+004 -8.33710E+004
402.11 -1 +1.80965E-010 +2.34154E-001 +1.95229E+004 -8.33764E+004
402.11 -1 +1.80968E-010 +2.34055E-001 +1.95152E+004 -8.33786E+004
402.11 -1 +1.80934E-010 +2.34014E-001 +1.95158E+004 -8.33958E+004
402.11 -1 +1.80945E-010 +2.33883E-001 +1.95048E+004 -8.33957E+004
402.11 -1 +1.80927E-010 +2.33955E-001 +1.95122E+004 -8.34015E+004
402.11 -1 +1.80905E-010 +2.33880E-001 +1.95090E+004 -8.34145E+004
402.11 -1 +1.80924E-010 +2.33758E-001 +1.94978E+004 -8.34100E+004
402.11 -1 +1.80907E-010 +2.33703E-001 +1.94955E+004 -8.34199E+004
400.51 -1 +1.80862E-010 +2.33548E-001 +1.94887E+004 -8.34463E+004
400.51 -1 +1.80893E-010 +2.33351E-001 +1.94706E+004 -8.34393E+004
400.51 -1 +1.80857E-010 +2.33311E-001 +1.94716E+004 -8.34577E+004
400.51 -1 +1.80879E-010 +2.33005E-001 +1.94463E+004 -8.34584E+004
400.51 -1 +1.80880E-010 +2.32944E-001 +1.94416E+004 -8.34604E+004
400.51 -1 +1.80894E-010 +2.32641E-001 +1.94175E+004 -8.34653E+004
400.51 -1 +1.80917E-010 +2.32601E-001 +1.94119E+004 -8.34558E+004
400.51 -1 +1.80923E-010 +2.32622E-001 +1.94129E+004 -8.34527E+004
400.51 -1 +1.80915E-010 +2.32395E-001 +1.93967E+004 -8.34645E+004
400.51 -1 +1.80956E-010 +2.32434E-001 +1.93952E+004 -8.34439E+004
400.51 -1 +1.80967E-010 +2.32212E-001 +1.93774E+004 -8.34472E+004
400.51 -1 +1.81010E-010 +2.32073E-001 +1.93625E+004 -8.34327E+004
400.51 -1 +1.81031E-010 +2.32113E-001 +1.93632E+004 -8.34215E+004
400.51 -1 +1.81042E-010 +2.32054E-001 +1.93576E+004 -8.34184E+004
400.51 -1 +1.81089E-010 +2.31986E-001 +1.93475E+004 -8.33994E+004
400.51 -1 +1.81092E-010 +2.31986E-001 +1.93472E+004 -8.33980E+004
400.51 -1 +1.81115E-010 +2.31753E-001 +1.93272E+004 -8.33957E+004
400.51 -1 +1.81156E-010 +2.31733E-001 +1.93213E+004 -8.33775E+004
400.51 -1 +1.81156E-010 +2.31745E-001 +1.93222E+004 -8.33772E+004
400.51 -1 +1.81190E-010 +2.31620E-001 +1.93093E+004 -8.33662E+004
400.51 -1 +1.81198E-010 +2.31719E-001 +1.93159E+004 -8.33591E+004
398.76 -1 +1.81195E-010 +2.31724E-001 +1.93166E+004 -8.33602E+004
398.76 -1 +1.81217E-010 +2.31652E-001 +1.93087E+004 -8.33526E+004
398.76 -1 +1.81221E-010 +2.31828E-001 +1.93215E+004 -8.33445E+004
398.76 -1 +1.81235E-010 +2.31667E-001 +1.93080E+004 -8.33439E+004
398.76 -1 +1.81245E-010 +2.31699E-001 +1.93094E+004 -8.33381E+004
398.76 -1 +1.81211E-010 +2.31653E-001 +1.93095E+004 -8.33553E+004
398.76 -1 +1.81228E-010 +2.31448E-001 +1.92924E+004 -8.33553E+004
398.76 -1 +1.81218E-010 +2.31586E-001 +1.93037E+004 -8.33546E+004
398.76 -1 +1.81209E-010 +2.31466E-001 +1.92957E+004 -8.33633E+004
398.76 -1 +1.81217E-010 +2.31372E-001 +1.92879E+004 -8.33631E+004
398.76 -1 +1.81187E-010 +2.31487E-001 +1.92996E+004 -8.33723E+004
398.76 -1 +1.81186E-010 +2.31325E-001 +1.92876E+004 -8.33789E+004
398.76 -1 +1.81202E-010 +2.31364E-001 +1.92889E+004 -8.33702E+004
398.76 -1 +1.81165E-010 +2.31396E-001 +1.92952E+004 -8.33861E+004
398.76 -1 +1.81176E-010 +2.31168E-001 +1.92769E+004 -8.33893E+004
398.76 -1 +1.81140E-010 +2.31269E-001 +1.92884E+004 -8.34022E+004
398.76 -1 +1.81124E-010 +2.31091E-001 +1.92768E+004 -8.34162E+004
398.76 -1 +1.81130E-010 +2.31033E-001 +1.92717E+004 -8.34154E+004
