T_thermocontroller T_self C D R X
63.15 -1 +9.73817E-011 +4.24884E-002 +6.93153E+003 -1.63140E+005
63.15 -1 +9.73737E-011 +4.24904E-002 +6.93243E+003 -1.63153E+005
63.15 -1 +9.73656E-011 +4.24320E-002 +6.92351E+003 -1.63167E+005
63.15 -1 +9.73571E-011 +4.24314E-002 +6.92403E+003 -1.63182E+005
63.15 -1 +9.73441E-011 +4.24215E-002 +6.92334E+003 -1.63204E+005
63.15 -1 +9.73328E-011 +4.24195E-002 +6.92382E+003 -1.63223E+005
63.15 -1 +9.73206E-011 +4.24297E-002 +6.92635E+003 -1.63243E+005
63.15 -1 +9.73122E-011 +4.24459E-002 +6.92957E+003 -1.63257E+005
63.15 -1 +9.73031E-011 +4.24297E-002 +6.92760E+003 -1.63272E+005
63.15 -1 +9.72897E-011 +4.24045E-002 +6.92445E+003 -1.63295E+005
63.15 -1 +9.72834E-011 +4.24433E-002 +6.93120E+003 -1.63305E+005
63.15 -1 +9.72680E-011 +4.23726E-002 +6.92080E+003 -1.63332E+005
63.15 -1 +9.72638E-011 +4.23900E-002 +6.92393E+003 -1.63339E+005
63.15 -1 +9.72550E-011 +4.24313E-002 +6.93129E+003 -1.63353E+005
63.15 -1 +9.72417E-011 +4.23935E-002 +6.92607E+003 -1.63376E+005
62.06 -1 +9.72317E-011 +4.24242E-002 +6.93178E+003 -1.63392E+005
62.06 -1 +9.72195E-011 +4.23871E-002 +6.92660E+003 -1.63413E+005
62.06 -1 +9.72088E-011 +4.23986E-002 +6.92924E+003 -1.63431E+005
62.06 -1 +9.72010E-011 +4.24104E-002 +6.93172E+003 -1.63444E+005
62.06 -1 +9.71895E-011 +4.23655E-002 +6.92522E+003 -1.63464E+005
62.06 -1 +9.71784E-011 +4.23705E-002 +6.92685E+003 -1.63483E+005
62.06 -1 +9.71697E-011 +4.23697E-002 +6.92732E+003 -1.63497E+005
62.06 -1 +9.71592E-011 +4.23557E-002 +6.92579E+003 -1.63515E+005
62.06 -1 +9.71489E-011 +4.23637E-002 +6.92783E+003 -1.63532E+005
62.06 -1 +9.71385E-011 +4.23615E-002 +6.92821E+003 -1.63550E+005
62.06 -1 +9.71292E-011 +4.23975E-002 +6.93474E+003 -1.63565E+005
62.06 -1 +9.71151E-011 +4.23607E-002 +6.92976E+003 -1.63589E+005
62.06 -1 +9.71067E-011 +4.23859E-002 +6.93446E+003 -1.63603E+005
62.06 -1 +9.70978E-011 +4.23631E-002 +6.93137E+003 -1.63618E+005
62.06 -1 +9.70896E-011 +4.23754E-002 +6.93396E+003 -1.63632E+005
62.06 -1 +9.70785E-011 +4.23033E-002 +6.92301E+003 -1.63652E+005
62.06 -1 +9.70683E-011 +4.23687E-002 +6.93441E+003 -1.63668E+005
62.06 -1 +9.70584E-011 +4.23497E-002 +6.93200E+003 -1.63685E+005
62.06 -1 +9.70475E-011 +4.23652E-002 +6.93532E+003 -1.63703E+005
62.06 -1 +9.70362E-011 +4.23785E-002 +6.93830E+003 -1.63722E+005
61.03 -1 +9.70235E-011 +4.23638E-002 +6.93680E+003 -1.63744E+005
61.03 -1 +9.70189E-011 +4.23443E-002 +6.93396E+003 -1.63752E+005
61.03 -1 +9.70067E-011 +4.23232E-002 +6.93138E+003 -1.63773E+005
61.03 -1 +9.69962E-011 +4.23634E-002 +6.93869E+003 -1.63790E+005
61.03 -1 +9.69872E-011 +4.23132E-002 +6.93114E+003 -1.63806E+005
61.03 -1 +9.69766E-011 +4.23277E-002 +6.93426E+003 -1.63823E+005
61.03 -1 +9.69679E-011 +4.23782E-002 +6.94313E+003 -1.63837E+005
61.03 -1 +9.69550E-011 +4.23460E-002 +6.93879E+003 -1.63860E+005
61.03 -1 +9.69470E-011 +4.23481E-002 +6.93970E+003 -1.63873E+005
61.03 -1 +9.69387E-011 +4.23131E-002 +6.93460E+003 -1.63888E+005
61.03 -1 +9.69331E-011 +4.23178E-002 +6.93576E+003 -1.63897E+005
61.03 -1 +9.69190E-011 +4.23330E-002 +6.93925E+003 -1.63921E+005
61.03 -1 +9.69113E-011 +4.23214E-002 +6.93791E+003 -1.63934E+005
61.03 -1 +9.69028E-011 +4.23415E-002 +6.94180E+003 -1.63948E+005
61.03 -1 +9.68928E-011 +4.22941E-002 +6.93477E+003 -1.63965E+005
61.03 -1 +9.68835E-011 +4.22545E-002 +6.92897E+003 -1.63982E+005
61.03 -1 +9.68703E-011 +4.23114E-002 +6.93921E+003 -1.64003E+005
61.03 -1 +9.68611E-011 +4.23147E-002 +6.94041E+003 -1.64019E+005
61.03 -1 +9.68538E-011 +4.23229E-002 +6.94228E+003 -1.64031E+005
61.03 -1 +9.68433E-011 +4.22754E-002 +6.93526E+003 -1.64050E+005
61.03 -1 +9.68332E-011 +4.22760E-002 +6.93609E+003 -1.64067E+005
60.01 -1 +9.68256E-011 +4.22634E-002 +6.93457E+003 -1.64080E+005
60.01 -1 +9.68150E-011 +4.22914E-002 +6.93990E+003 -1.64097E+005
60.01 -1 +9.68062E-011 +4.23398E-002 +6.94845E+003 -1.64111E+005
60.01 -1 +9.67969E-011 +4.23177E-002 +6.94550E+003 -1.64128E+005
60.01 -1 +9.67845E-011 +4.22344E-002 +6.93278E+003 -1.64150E+005
60.01 -1 +9.67776E-011 +4.22691E-002 +6.93894E+003 -1.64161E+005
60.01 -1 +9.67654E-011 +4.22462E-002 +6.93607E+003 -1.64182E+005
60.01 -1 +9.67569E-011 +4.22909E-002 +6.94399E+003 -1.64196E+005
60.01 -1 +9.67467E-011 +4.22773E-002 +6.94251E+003 -1.64213E+005
60.01 -1 +9.67360E-011 +4.23058E-002 +6.94792E+003 -1.64231E+005
60.01 -1 +9.67315E-011 +4.22328E-002 +6.93631E+003 -1.64240E+005
60.01 -1 +9.67192E-011 +4.22473E-002 +6.93957E+003 -1.64261E+005
60.01 -1 +9.67121E-011 +4.22538E-002 +6.94113E+003 -1.64272E+005
60.01 -1 +9.67012E-011 +4.22465E-002 +6.94073E+003 -1.64291E+005
60.01 -1 +9.66908E-011 +4.22565E-002 +6.94311E+003 -1.64309E+005
60.01 -1 +9.66810E-011 +4.21780E-002 +6.93096E+003 -1.64326E+005
60.01 -1 +9.66742E-011 +4.22469E-002 +6.94272E+003 -1.64337E+005
60.01 -1 +9.66652E-011 +4.21888E-002 +6.93385E+003 -1.64353E+005
60.01 -1 +9.66559E-011 +4.22296E-002 +6.94121E+003 -1.64368E+005
60.01 -1 +9.66397E-011 +4.22189E-002 +6.94061E+003 -1.64396E+005
60.01 -1 +9.66352E-011 +4.22221E-002 +6.94146E+003 -1.64404E+005
58.98 -1 +9.66253E-011 +4.21984E-002 +6.93829E+003 -1.64421E+005
58.98 -1 +9.66193E-011 +4.22346E-002 +6.94466E+003 -1.64430E+005
58.98 -1 +9.66072E-011 +4.21773E-002 +6.93613E+003 -1.64452E+005
58.98 -1 +9.65991E-011 +4.21884E-002 +6.93854E+003 -1.64465E+005
58.98 -1 +9.65887E-011 +4.22049E-002 +6.94199E+003 -1.64483E+005
58.98 -1 +9.65787E-011 +4.22211E-002 +6.94536E+003 -1.64500E+005
58.98 -1 +9.65690E-011 +4.21937E-002 +6.94156E+003 -1.64517E+005
58.98 -1 +9.65600E-011 +4.22256E-002 +6.94744E+003 -1.64532E+005
58.98 -1 +9.65534E-011 +4.22110E-002 +6.94553E+003 -1.64543E+005
58.98 -1 +9.65429E-011 +4.22272E-002 +6.94894E+003 -1.64561E+005
58.98 -1 +9.65403E-011 +4.22070E-002 +6.94581E+003 -1.64565E+005
58.98 -1 +9.65219E-011 +4.21974E-002 +6.94556E+003 -1.64597E+005
58.98 -1 +9.65167E-011 +4.21813E-002 +6.94328E+003 -1.64606E+005
58.98 -1 +9.65032E-011 +4.21862E-002 +6.94507E+003 -1.64629E+005
58.98 -1 +9.64959E-011 +4.21560E-002 +6.94064E+003 -1.64642E+005
58.98 -1 +9.64903E-011 +4.21935E-002 +6.94721E+003 -1.64651E+005
58.98 -1 +9.64761E-011 +4.21508E-002 +6.94121E+003 -1.64676E+005
58.98 -1 +9.64721E-011 +4.21583E-002 +6.94273E+003 -1.64682E+005
58.98 -1 +9.64590E-011 +4.21832E-002 +6.94776E+003 -1.64704E+005
58.98 -1 +9.64524E-011 +4.21666E-002 +6.94552E+003 -1.64716E+005
58.98 -1 +9.64448E-011 +4.21897E-002 +6.94986E+003 -1.64729E+005
58.03 -1 +9.64340E-011 +4.21610E-002 +6.94591E+003 -1.64747E+005
58.03 -1 +9.64284E-011 +4.21536E-002 +6.94510E+003 -1.64757E+005
58.03 -1 +9.64152E-011 +4.21732E-002 +6.94928E+003 -1.64779E+005
58.03 -1 +9.64092E-011 +4.21502E-002 +6.94594E+003 -1.64790E+005
58.03 -1 +9.63958E-011 +4.21596E-002 +6.94844E+003 -1.64813E+005
58.03 -1 +9.63906E-011 +4.21287E-002 +6.94374E+003 -1.64822E+005
58.03 -1 +9.63824E-011 +4.21560E-002 +6.94881E+003 -1.64836E+005
58.03 -1 +9.63729E-011 +4.21614E-002 +6.95038E+003 -1.64852E+005
58.03 -1 +9.63611E-011 +4.21207E-002 +6.94455E+003 -1.64873E+005
58.03 -1 +9.63566E-011 +4.20955E-002 +6.94074E+003 -1.64881E+005
58.03 -1 +9.63451E-011 +4.21201E-002 +6.94560E+003 -1.64900E+005
58.03 -1 +9.63392E-011 +4.21295E-002 +6.94758E+003 -1.64910E+005
58.03 -1 +9.63239E-011 +4.21414E-002 +6.95064E+003 -1.64936E+005
58.03 -1 +9.63190E-011 +4.21279E-002 +6.94877E+003 -1.64945E+005
58.03 -1 +9.63039E-011 +4.21397E-002 +6.95180E+003 -1.64970E+005
58.03 -1 +9.63009E-011 +4.21102E-002 +6.94716E+003 -1.64976E+005
58.03 -1 +9.62926E-011 +4.21072E-002 +6.94727E+003 -1.64990E+005
58.03 -1 +9.62850E-011 +4.20746E-002 +6.94246E+003 -1.65004E+005
58.03 -1 +9.62808E-011 +4.20982E-002 +6.94664E+003 -1.65011E+005
58.03 -1 +9.62690E-011 +4.21296E-002 +6.95266E+003 -1.65030E+005
57.14 -1 +9.62574E-011 +4.20655E-002 +6.94295E+003 -1.65051E+005
57.14 -1 +9.62492E-011 +4.21276E-002 +6.95376E+003 -1.65064E+005
57.14 -1 +9.62448E-011 +4.20903E-002 +6.94795E+003 -1.65072E+005
57.14 -1 +9.62328E-011 +4.21256E-002 +6.95461E+003 -1.65092E+005
57.14 -1 +9.62252E-011 +4.21149E-002 +6.95340E+003 -1.65106E+005
57.14 -1 +9.62198E-011 +4.20962E-002 +6.95072E+003 -1.65115E+005
57.14 -1 +9.62079E-011 +4.20762E-002 +6.94828E+003 -1.65136E+005
57.14 -1 +9.61946E-011 +4.21025E-002 +6.95358E+003 -1.65158E+005
57.14 -1 +9.61890E-011 +4.20930E-002 +6.95242E+003 -1.65168E+005
57.14 -1 +9.61826E-011 +4.20586E-002 +6.94721E+003 -1.65179E+005
57.14 -1 +9.61732E-011 +4.20680E-002 +6.94944E+003 -1.65195E+005
57.14 -1 +9.61670E-011 +4.20419E-002 +6.94559E+003 -1.65207E+005
57.14 -1 +9.61545E-011 +4.20681E-002 +6.95081E+003 -1.65228E+005
57.14 -1 +9.61479E-011 +4.20339E-002 +6.94566E+003 -1.65239E+005
57.14 -1 +9.61356E-011 +4.20579E-002 +6.95050E+003 -1.65260E+005
57.14 -1 +9.61315E-011 +4.20708E-002 +6.95291E+003 -1.65267E+005
57.14 -1 +9.61215E-011 +4.20821E-002 +6.95550E+003 -1.65284E+005
57.14 -1 +9.61145E-011 +4.20500E-002 +6.95073E+003 -1.65297E+005
57.14 -1 +9.61026E-011 +4.20759E-002 +6.95585E+003 -1.65317E+005
57.14 -1 +9.60944E-011 +4.20561E-002 +6.95319E+003 -1.65331E+005
57.14 -1 +9.60873E-011 +4.20509E-002 +6.95284E+003 -1.65343E+005
56.32 -1 +9.60784E-011 +4.20491E-002 +6.95319E+003 -1.65359E+005
56.32 -1 +9.60686E-011 +4.20311E-002 +6.95093E+003 -1.65376E+005
56.32 -1 +9.60614E-011 +4.19826E-002 +6.94346E+003 -1.65389E+005
56.32 -1 +9.60524E-011 +4.20635E-002 +6.95744E+003 -1.65403E+005
56.32 -1 +9.60497E-011 +4.20262E-002 +6.95148E+003 -1.65408E+005
56.32 -1 +9.60411E-011 +4.20388E-002 +6.95419E+003 -1.65423E+005
56.32 -1 +9.60305E-011 +4.20288E-002 +6.95330E+003 -1.65442E+005
56.32 -1 +9.60203E-011 +4.20271E-002 +6.95377E+003 -1.65459E+005
56.32 -1 +9.60141E-011 +4.20221E-002 +6.95339E+003 -1.65470E+005
56.32 -1 +9.60047E-011 +4.20258E-002 +6.95468E+003 -1.65486E+005
56.32 -1 +9.59974E-011 +4.20609E-002 +6.96100E+003 -1.65498E+005
56.32 -1 +9.59875E-011 +4.20260E-002 +6.95596E+003 -1.65516E+005
56.32 -1 +9.59795E-011 +4.19791E-002 +6.94881E+003 -1.65530E+005
56.32 -1 +9.59729E-011 +4.20193E-002 +6.95592E+003 -1.65541E+005
56.32 -1 +9.59640E-011 +4.20242E-002 +6.95737E+003 -1.65556E+005
56.32 -1 +9.59576E-011 +4.19873E-002 +6.95174E+003 -1.65568E+005
56.32 -1 +9.59510E-011 +4.19799E-002 +6.95101E+003 -1.65579E+005
56.32 -1 +9.59405E-011 +4.20292E-002 +6.95990E+003 -1.65597E+005
56.32 -1 +9.59289E-011 +4.20264E-002 +6.96027E+003 -1.65617E+005
56.32 -1 +9.59210E-011 +4.19921E-002 +6.95519E+003 -1.65631E+005
56.32 -1 +9.59131E-011 +4.19927E-002 +6.95587E+003 -1.65645E+005
55.44 -1 +9.59041E-011 +4.20058E-002 +6.95869E+003 -1.65660E+005
55.44 -1 +9.58999E-011 +4.19643E-002 +6.95214E+003 -1.65668E+005
55.44 -1 +9.58890E-011 +4.19945E-002 +6.95790E+003 -1.65686E+005
55.44 -1 +9.58842E-011 +4.19838E-002 +6.95650E+003 -1.65695E+005
55.44 -1 +9.58673E-011 +4.19950E-002 +6.95956E+003 -1.65724E+005
55.44 -1 +9.58672E-011 +4.19933E-002 +6.95928E+003 -1.65724E+005
55.44 -1 +9.58626E-011 +4.19616E-002 +6.95439E+003 -1.65732E+005
55.44 -1 +9.58467E-011 +4.19768E-002 +6.95805E+003 -1.65759E+005
55.44 -1 +9.58400E-011 +4.19812E-002 +6.95926E+003 -1.65771E+005
55.44 -1 +9.58353E-011 +4.19806E-002 +6.95950E+003 -1.65779E+005
55.44 -1 +9.58309E-011 +4.19834E-002 +6.96030E+003 -1.65787E+005
55.44 -1 +9.58189E-011 +4.19695E-002 +6.95886E+003 -1.65808E+005
55.44 -1 +9.58061E-011 +4.19772E-002 +6.96106E+003 -1.65830E+005
55.44 -1 +9.58003E-011 +4.19739E-002 +6.96094E+003 -1.65840E+005
55.44 -1 +9.57938E-011 +4.19729E-002 +6.96125E+003 -1.65851E+005
55.44 -1 +9.57830E-011 +4.19740E-002 +6.96221E+003 -1.65870E+005
55.44 -1 +9.57761E-011 +4.19516E-002 +6.95902E+003 -1.65882E+005
55.44 -1 +9.57697E-011 +4.19668E-002 +6.96200E+003 -1.65893E+005
55.44 -1 +9.57565E-011 +4.19566E-002 +6.96127E+003 -1.65916E+005
55.44 -1 +9.57532E-011 +4.19813E-002 +6.96559E+003 -1.65921E+005
55.44 -1 +9.57452E-011 +4.19384E-002 +6.95908E+003 -1.65936E+005
54.48 -1 +9.57372E-011 +4.19292E-002 +6.95813E+003 -1.65950E+005
54.48 -1 +9.57326E-011 +4.19684E-002 +6.96495E+003 -1.65957E+005
54.48 -1 +9.57224E-011 +4.19711E-002 +6.96614E+003 -1.65975E+005
54.48 -1 +9.57145E-011 +4.19007E-002 +6.95508E+003 -1.65989E+005
54.48 -1 +9.57063E-011 +4.19478E-002 +6.96347E+003 -1.66003E+005
54.48 -1 +9.56989E-011 +4.19089E-002 +6.95757E+003 -1.66016E+005
54.48 -1 +9.56890E-011 +4.19276E-002 +6.96138E+003 -1.66033E+005
54.48 -1 +9.56791E-011 +4.19257E-002 +6.96178E+003 -1.66051E+005
54.48 -1 +9.56779E-011 +4.19230E-002 +6.96142E+003 -1.66053E+005
54.48 -1 +9.56650E-011 +4.19391E-002 +6.96503E+003 -1.66075E+005
54.48 -1 +9.56545E-011 +4.19288E-002 +6.96409E+003 -1.66093E+005
54.48 -1 +9.56541E-011 +4.19072E-002 +6.96054E+003 -1.66094E+005
54.48 -1 +9.56415E-011 +4.18850E-002 +6.95778E+003 -1.66116E+005
54.48 -1 +9.56360E-011 +4.19120E-002 +6.96266E+003 -1.66126E+005
54.48 -1 +9.56281E-011 +4.18906E-002 +6.95968E+003 -1.66140E+005
54.48 -1 +9.56189E-011 +4.18941E-002 +6.96093E+003 -1.66156E+005
54.48 -1 +9.56135E-011 +4.18845E-002 +6.95975E+003 -1.66165E+005
54.48 -1 +9.56049E-011 +4.19051E-002 +6.96377E+003 -1.66180E+005
54.48 -1 +9.55972E-011 +4.19219E-002 +6.96712E+003 -1.66193E+005
54.48 -1 +9.55877E-011 +4.19218E-002 +6.96779E+003 -1.66209E+005
53.73 -1 +9.55825E-011 +4.19190E-002 +6.96772E+003 -1.66218E+005
53.73 -1 +9.55772E-011 +4.18571E-002 +6.95784E+003 -1.66229E+005
53.73 -1 +9.55617E-011 +4.18490E-002 +6.95763E+003 -1.66256E+005
53.73 -1 +9.55557E-011 +4.18525E-002 +6.95865E+003 -1.66266E+005
53.73 -1 +9.55547E-011 +4.19076E-002 +6.96786E+003 -1.66267E+005
53.73 -1 +9.55446E-011 +4.19050E-002 +6.96815E+003 -1.66285E+005
53.73 -1 +9.55371E-011 +4.19049E-002 +6.96869E+003 -1.66298E+005
53.73 -1 +9.55266E-011 +4.18820E-002 +6.96566E+003 -1.66316E+005
53.73 -1 +9.55206E-011 +4.18780E-002 +6.96543E+003 -1.66327E+005
53.73 -1 +9.55113E-011 +4.18710E-002 +6.96496E+003 -1.66343E+005
53.73 -1 +9.55042E-011 +4.18844E-002 +6.96769E+003 -1.66355E+005
53.73 -1 +9.55000E-011 +4.18417E-002 +6.96091E+003 -1.66363E+005
53.73 -1 +9.54930E-011 +4.19082E-002 +6.97245E+003 -1.66374E+005
53.73 -1 +9.54832E-011 +4.18364E-002 +6.96126E+003 -1.66392E+005
53.73 -1 +9.54757E-011 +4.18794E-002 +6.96894E+003 -1.66405E+005
53.73 -1 +9.54687E-011 +4.18506E-002 +6.96467E+003 -1.66417E+005
53.73 -1 +9.54599E-011 +4.18272E-002 +6.96144E+003 -1.66433E+005
53.73 -1 +9.54574E-011 +4.18871E-002 +6.97156E+003 -1.66437E+005
53.73 -1 +9.54479E-011 +4.18867E-002 +6.97219E+003 -1.66453E+005
53.73 -1 +9.54402E-011 +4.18379E-002 +6.96465E+003 -1.66467E+005
53.73 -1 +9.54289E-011 +4.18333E-002 +6.96471E+003 -1.66487E+005
52.98 -1 +9.54230E-011 +4.18793E-002 +6.97277E+003 -1.66497E+005
52.98 -1 +9.54161E-011 +4.18436E-002 +6.96736E+003 -1.66509E+005
52.98 -1 +9.54053E-011 +4.18492E-002 +6.96906E+003 -1.66528E+005
52.98 -1 +9.53973E-011 +4.18339E-002 +6.96712E+003 -1.66542E+005
52.98 -1 +9.53917E-011 +4.18176E-002 +6.96483E+003 -1.66552E+005
52.98 -1 +9.53880E-011 +4.18259E-002 +6.96646E+003 -1.66559E+005
52.98 -1 +9.53801E-011 +4.18169E-002 +6.96555E+003 -1.66573E+005
52.98 -1 +9.53726E-011 +4.18041E-002 +6.96397E+003 -1.66586E+005
52.98 -1 +9.53665E-011 +4.18694E-002 +6.97527E+003 -1.66596E+005
52.98 -1 +9.53592E-011 +4.18124E-002 +6.96634E+003 -1.66609E+005
52.98 -1 +9.53501E-011 +4.18027E-002 +6.96539E+003 -1.66625E+005
52.98 -1 +9.53470E-011 +4.18082E-002 +6.96652E+003 -1.66631E+005
52.98 -1 +9.53365E-011 +4.18688E-002 +6.97734E+003 -1.66648E+005
52.98 -1 +9.53285E-011 +4.17669E-002 +6.96102E+003 -1.66663E+005
52.98 -1 +9.53224E-011 +4.17781E-002 +6.96333E+003 -1.66674E+005
52.98 -1 +9.53141E-011 +4.18272E-002 +6.97208E+003 -1.66688E+005
52.98 -1 +9.53086E-011 +4.18004E-002 +6.96803E+003 -1.66698E+005
52.98 -1 +9.53001E-011 +4.17942E-002 +6.96762E+003 -1.66713E+005
52.98 -1 +9.52926E-011 +4.18130E-002 +6.97129E+003 -1.66726E+005
52.98 -1 +9.52882E-011 +4.17881E-002 +6.96749E+003 -1.66734E+005
52.98 -1 +9.52750E-011 +4.17703E-002 +6.96548E+003 -1.66757E+005
52.44 -1 +9.52712E-011 +4.18063E-002 +6.97175E+003 -1.66763E+005
52.44 -1 +9.52644E-011 +4.17911E-002 +6.96972E+003 -1.66775E+005
52.44 -1 +9.52583E-011 +4.17738E-002 +6.96729E+003 -1.66786E+005
52.44 -1 +9.52477E-011 +4.17997E-002 +6.97238E+003 -1.66804E+005
52.44 -1 +9.52402E-011 +4.17787E-002 +6.96943E+003 -1.66818E+005
52.44 -1 +9.52367E-011 +4.17711E-002 +6.96843E+003 -1.66824E+005
52.44 -1 +9.52289E-011 +4.17553E-002 +6.96636E+003 -1.66838E+005
52.44 -1 +9.52187E-011 +4.17931E-002 +6.97340E+003 -1.66855E+005
52.44 -1 +9.52124E-011 +4.17830E-002 +6.97219E+003 -1.66867E+005
52.44 -1 +9.52034E-011 +4.17687E-002 +6.97046E+003 -1.66882E+005
52.44 -1 +9.51976E-011 +4.17904E-002 +6.97450E+003 -1.66892E+005
52.44 -1 +9.51925E-011 +4.17792E-002 +6.97301E+003 -1.66901E+005
52.44 -1 +9.51895E-011 +4.18081E-002 +6.97803E+003 -1.66906E+005
52.44 -1 +9.51789E-011 +4.17806E-002 +6.97423E+003 -1.66925E+005
52.44 -1 +9.51724E-011 +4.17640E-002 +6.97195E+003 -1.66937E+005
52.44 -1 +9.51651E-011 +4.17451E-002 +6.96935E+003 -1.66950E+005
52.44 -1 +9.51638E-011 +4.17661E-002 +6.97293E+003 -1.66952E+005
52.44 -1 +9.51500E-011 +4.17366E-002 +6.96903E+003 -1.66977E+005
52.44 -1 +9.51484E-011 +4.17463E-002 +6.97076E+003 -1.66979E+005
52.44 -1 +9.51344E-011 +4.17891E-002 +6.97891E+003 -1.67003E+005
52.44 -1 +9.51300E-011 +4.17468E-002 +6.97220E+003 -1.67012E+005
51.42 -1 +9.51253E-011 +4.17519E-002 +6.97339E+003 -1.67020E+005
51.42 -1 +9.51159E-011 +4.17396E-002 +6.97203E+003 -1.67036E+005
51.42 -1 +9.51038E-011 +4.17450E-002 +6.97381E+003 -1.67057E+005
51.42 -1 +9.51023E-011 +4.16858E-002 +6.96408E+003 -1.67061E+005
51.42 -1 +9.50975E-011 +4.17555E-002 +6.97604E+003 -1.67068E+005
51.42 -1 +9.50900E-011 +4.17782E-002 +6.98035E+003 -1.67081E+005
51.42 -1 +9.50854E-011 +4.17339E-002 +6.97331E+003 -1.67090E+005
51.42 -1 +9.50748E-011 +4.17433E-002 +6.97567E+003 -1.67109E+005
51.42 -1 +9.50696E-011 +4.17607E-002 +6.97894E+003 -1.67117E+005
51.42 -1 +9.50633E-011 +4.17156E-002 +6.97190E+003 -1.67129E+005
51.42 -1 +9.50554E-011 +4.17571E-002 +6.97939E+003 -1.67142E+005
51.42 -1 +9.50475E-011 +4.17184E-002 +6.97352E+003 -1.67157E+005
51.42 -1 +9.50448E-011 +4.17249E-002 +6.97480E+003 -1.67162E+005
51.42 -1 +9.50407E-011 +4.17283E-002 +6.97566E+003 -1.67169E+005
51.42 -1 +9.50284E-011 +4.17124E-002 +6.97392E+003 -1.67191E+005
51.42 -1 +9.50212E-011 +4.17201E-002 +6.97573E+003 -1.67203E+005
51.42 -1 +9.50148E-011 +4.17166E-002 +6.97561E+003 -1.67214E+005
51.42 -1 +9.50063E-011 +4.17136E-002 +6.97575E+003 -1.67230E+005
51.42 -1 +9.50031E-011 +4.16963E-002 +6.97310E+003 -1.67235E+005
51.42 -1 +9.49947E-011 +4.17370E-002 +6.98049E+003 -1.67250E+005
50.94 -1 +9.49872E-011 +4.17027E-002 +6.97532E+003 -1.67263E+005
50.94 -1 +9.49811E-011 +4.16786E-002 +6.97176E+003 -1.67274E+005
50.94 -1 +9.49748E-011 +4.16992E-002 +6.97567E+003 -1.67285E+005
50.94 -1 +9.49660E-011 +4.17063E-002 +6.97748E+003 -1.67300E+005
50.94 -1 +9.49622E-011 +4.17101E-002 +6.97839E+003 -1.67307E+005
50.94 -1 +9.49542E-011 +4.17059E-002 +6.97828E+003 -1.67321E+005
50.94 -1 +9.49467E-011 +4.16897E-002 +6.97614E+003 -1.67335E+005
50.94 -1 +9.49424E-011 +4.16889E-002 +6.97631E+003 -1.67342E+005
50.94 -1 +9.49334E-011 +4.16868E-002 +6.97663E+003 -1.67358E+005
50.94 -1 +9.49265E-011 +4.16684E-002 +6.97408E+003 -1.67371E+005
50.94 -1 +9.49192E-011 +4.16988E-002 +6.97966E+003 -1.67383E+005
50.94 -1 +9.49105E-011 +4.16992E-002 +6.98038E+003 -1.67398E+005
50.94 -1 +9.49080E-011 +4.16288E-002 +6.96882E+003 -1.67404E+005
50.94 -1 +9.48978E-011 +4.16844E-002 +6.97885E+003 -1.67421E+005
50.94 -1 +9.48937E-011 +4.16503E-002 +6.97346E+003 -1.67429E+005
50.94 -1 +9.48866E-011 +4.16864E-002 +6.98000E+003 -1.67441E+005
50.94 -1 +9.48800E-011 +4.16704E-002 +6.97781E+003 -1.67453E+005
50.94 -1 +9.48747E-011 +4.16779E-002 +6.97946E+003 -1.67462E+005
50.94 -1 +9.48704E-011 +4.16841E-002 +6.98081E+003 -1.67469E+005
50.94 -1 +9.48570E-011 +4.16478E-002 +6.97574E+003 -1.67494E+005
50.94 -1 +9.48555E-011 +4.16653E-002 +6.97878E+003 -1.67496E+005
50.19 -1 +9.48494E-011 +4.16419E-002 +6.97531E+003 -1.67507E+005
50.19 -1 +9.48377E-011 +4.16636E-002 +6.97980E+003 -1.67527E+005
50.19 -1 +9.48345E-011 +4.16603E-002 +6.97947E+003 -1.67533E+005
50.19 -1 +9.48271E-011 +4.16597E-002 +6.97993E+003 -1.67546E+005
50.19 -1 +9.48210E-011 +4.16650E-002 +6.98126E+003 -1.67557E+005
50.19 -1 +9.48164E-011 +4.16313E-002 +6.97597E+003 -1.67566E+005
50.19 -1 +9.48118E-011 +4.16740E-002 +6.98344E+003 -1.67573E+005
50.19 -1 +9.48031E-011 +4.16638E-002 +6.98237E+003 -1.67588E+005
50.19 -1 +9.47968E-011 +4.16453E-002 +6.97975E+003 -1.67600E+005
50.19 -1 +9.47875E-011 +4.16567E-002 +6.98234E+003 -1.67616E+005
50.19 -1 +9.47847E-011 +4.16182E-002 +6.97612E+003 -1.67622E+005
50.19 -1 +9.47787E-011 +4.16223E-002 +6.97725E+003 -1.67632E+005
50.19 -1 +9.47725E-011 +4.16381E-002 +6.98034E+003 -1.67643E+005
50.19 -1 +9.47631E-011 +4.16293E-002 +6.97956E+003 -1.67660E+005
50.19 -1 +9.47578E-011 +4.16063E-002 +6.97610E+003 -1.67669E+005
50.19 -1 +9.47517E-011 +4.15904E-002 +6.97389E+003 -1.67681E+005
50.19 -1 +9.47479E-011 +4.16613E-002 +6.98603E+003 -1.67686E+005
50.19 -1 +9.47378E-011 +4.15992E-002 +6.97640E+003 -1.67705E+005
50.19 -1 +9.47320E-011 +4.16176E-002 +6.97989E+003 -1.67715E+005
50.19 -1 +9.47265E-011 +4.15978E-002 +6.97699E+003 -1.67725E+005
