T_thermocontroller T_self C D R X
333.14 -1 +1.31909E-010 +2.13930E-001 +2.46822E+004 -1.15375E+005
333.14 -1 +1.31894E-010 +2.14001E-001 +2.46923E+004 -1.15384E+005
333.14 -1 +1.31926E-010 +2.13827E-001 +2.46682E+004 -1.15365E+005
333.14 -1 +1.31920E-010 +2.14012E-001 +2.46888E+004 -1.15361E+005
333.14 -1 +1.31915E-010 +2.13925E-001 +2.46805E+004 -1.15370E+005
333.14 -1 +1.31940E-010 +2.13997E-001 +2.46833E+004 -1.15344E+005
333.14 -1 +1.31938E-010 +2.14024E-001 +2.46866E+004 -1.15345E+005
333.14 -1 +1.31935E-010 +2.14041E-001 +2.46889E+004 -1.15347E+005
333.14 -1 +1.31955E-010 +2.13918E-001 +2.46723E+004 -1.15335E+005
333.14 -1 +1.31951E-010 +2.14111E-001 +2.46933E+004 -1.15330E+005
333.14 -1 +1.31961E-010 +2.14129E-001 +2.46933E+004 -1.15320E+005
333.14 -1 +1.31978E-010 +2.13983E-001 +2.46747E+004 -1.15312E+005
333.14 -1 +1.31970E-010 +2.14136E-001 +2.46925E+004 -1.15312E+005
333.14 -1 +1.31961E-010 +2.14066E-001 +2.46867E+004 -1.15323E+005
333.14 -1 +1.31975E-010 +2.13993E-001 +2.46764E+004 -1.15314E+005
333.14 -1 +1.31992E-010 +2.14069E-001 +2.46813E+004 -1.15296E+005
333.14 -1 +1.31979E-010 +2.14060E-001 +2.46828E+004 -1.15308E+005
333.14 -1 +1.32004E-010 +2.14132E-001 +2.46857E+004 -1.15283E+005
333.14 -1 +1.31994E-010 +2.14113E-001 +2.46855E+004 -1.15292E+005
333.14 -1 +1.32017E-010 +2.14125E-001 +2.46824E+004 -1.15271E+005
333.37 -1 +1.32031E-010 +2.14062E-001 +2.46733E+004 -1.15262E+005
333.37 -1 +1.32010E-010 +2.14167E-001 +2.46881E+004 -1.15275E+005
333.37 -1 +1.32042E-010 +2.14080E-001 +2.46731E+004 -1.15252E+005
333.37 -1 +1.32031E-010 +2.14307E-001 +2.46990E+004 -1.15250E+005
333.37 -1 +1.32031E-010 +2.14114E-001 +2.46787E+004 -1.15259E+005
333.37 -1 +1.32054E-010 +2.14154E-001 +2.46786E+004 -1.15238E+005
333.37 -1 +1.32036E-010 +2.14240E-001 +2.46909E+004 -1.15249E+005
333.37 -1 +1.32050E-010 +2.14105E-001 +2.46742E+004 -1.15243E+005
333.37 -1 +1.32042E-010 +2.14221E-001 +2.46879E+004 -1.15245E+005
333.37 -1 +1.32024E-010 +2.14193E-001 +2.46883E+004 -1.15262E+005
333.37 -1 +1.32017E-010 +2.14061E-001 +2.46757E+004 -1.15275E+005
333.37 -1 +1.31992E-010 +2.14198E-001 +2.46948E+004 -1.15290E+005
333.37 -1 +1.31980E-010 +2.13967E-001 +2.46728E+004 -1.15311E+005
333.37 -1 +1.31995E-010 +2.14099E-001 +2.46838E+004 -1.15292E+005
333.37 -1 +1.32004E-010 +2.14196E-001 +2.46923E+004 -1.15279E+005
333.37 -1 +1.32030E-010 +2.14135E-001 +2.46811E+004 -1.15259E+005
333.37 -1 +1.32066E-010 +2.14142E-001 +2.46752E+004 -1.15228E+005
333.37 -1 +1.32065E-010 +2.14223E-001 +2.46837E+004 -1.15225E+005
333.37 -1 +1.32096E-010 +2.14157E-001 +2.46711E+004 -1.15201E+005
333.37 -1 +1.32102E-010 +2.14347E-001 +2.46900E+004 -1.15187E+005
333.37 -1 +1.32101E-010 +2.14392E-001 +2.46948E+004 -1.15185E+005
333.74 -1 +1.32126E-010 +2.14195E-001 +2.46695E+004 -1.15173E+005
333.74 -1 +1.32125E-010 +2.14415E-001 +2.46927E+004 -1.15163E+005
333.74 -1 +1.32133E-010 +2.14270E-001 +2.46761E+004 -1.15164E+005
333.74 -1 +1.32145E-010 +2.14436E-001 +2.46913E+004 -1.15145E+005
333.74 -1 +1.32152E-010 +2.14245E-001 +2.46699E+004 -1.15148E+005
333.74 -1 +1.32167E-010 +2.14366E-001 +2.46798E+004 -1.15129E+005
333.74 -1 +1.32145E-010 +2.14401E-001 +2.46875E+004 -1.15146E+005
333.74 -1 +1.32150E-010 +2.14425E-001 +2.46891E+004 -1.15141E+005
333.74 -1 +1.32167E-010 +2.14272E-001 +2.46700E+004 -1.15134E+005
333.74 -1 +1.32144E-010 +2.14335E-001 +2.46808E+004 -1.15151E+005
333.74 -1 +1.32169E-010 +2.14276E-001 +2.46699E+004 -1.15131E+005
333.74 -1 +1.32158E-010 +2.14371E-001 +2.46819E+004 -1.15136E+005
333.74 -1 +1.32152E-010 +2.14307E-001 +2.46764E+004 -1.15145E+005
333.74 -1 +1.32174E-010 +2.14338E-001 +2.46756E+004 -1.15125E+005
333.74 -1 +1.32155E-010 +2.14383E-001 +2.46838E+004 -1.15139E+005
333.74 -1 +1.32172E-010 +2.14224E-001 +2.46638E+004 -1.15131E+005
333.74 -1 +1.32177E-010 +2.14401E-001 +2.46816E+004 -1.15119E+005
333.74 -1 +1.32181E-010 +2.14425E-001 +2.46833E+004 -1.15114E+005
333.74 -1 +1.32187E-010 +2.14333E-001 +2.46725E+004 -1.15113E+005
333.74 -1 +1.32189E-010 +2.14446E-001 +2.46840E+004 -1.15106E+005
333.74 -1 +1.32187E-010 +2.14349E-001 +2.46742E+004 -1.15112E+005
334.19 -1 +1.32191E-010 +2.14285E-001 +2.46668E+004 -1.15112E+005
334.19 -1 +1.32206E-010 +2.14326E-001 +2.46683E+004 -1.15097E+005
334.19 -1 +1.32186E-010 +2.14368E-001 +2.46764E+004 -1.15113E+005
334.19 -1 +1.32196E-010 +2.14301E-001 +2.46674E+004 -1.15107E+005
334.19 -1 +1.32192E-010 +2.14431E-001 +2.46819E+004 -1.15104E+005
334.19 -1 +1.32188E-010 +2.14251E-001 +2.46639E+004 -1.15117E+005
334.19 -1 +1.32195E-010 +2.14358E-001 +2.46737E+004 -1.15105E+005
334.19 -1 +1.32199E-010 +2.14438E-001 +2.46814E+004 -1.15098E+005
334.19 -1 +1.32185E-010 +2.14408E-001 +2.46808E+004 -1.15111E+005
334.19 -1 +1.32204E-010 +2.14283E-001 +2.46641E+004 -1.15101E+005
334.19 -1 +1.32205E-010 +2.14424E-001 +2.46789E+004 -1.15094E+005
334.19 -1 +1.32224E-010 +2.14324E-001 +2.46647E+004 -1.15081E+005
334.19 -1 +1.32221E-010 +2.14451E-001 +2.46785E+004 -1.15078E+005
334.19 -1 +1.32213E-010 +2.14445E-001 +2.46795E+004 -1.15085E+005
334.19 -1 +1.32225E-010 +2.14351E-001 +2.46675E+004 -1.15080E+005
334.19 -1 +1.32220E-010 +2.14475E-001 +2.46813E+004 -1.15078E+005
334.19 -1 +1.32220E-010 +2.14318E-001 +2.46649E+004 -1.15086E+005
334.19 -1 +1.32206E-010 +2.14416E-001 +2.46778E+004 -1.15093E+005
334.19 -1 +1.32200E-010 +2.14394E-001 +2.46766E+004 -1.15099E+005
334.19 -1 +1.32213E-010 +2.14237E-001 +2.46577E+004 -1.15095E+005
334.19 -1 +1.32227E-010 +2.14463E-001 +2.46787E+004 -1.15072E+005
334.41 -1 +1.32234E-010 +2.14318E-001 +2.46622E+004 -1.15073E+005
334.41 -1 +1.32270E-010 +2.14408E-001 +2.46649E+004 -1.15037E+005
334.41 -1 +1.32264E-010 +2.14580E-001 +2.46842E+004 -1.15035E+005
334.41 -1 +1.32291E-010 +2.14435E-001 +2.46639E+004 -1.15018E+005
334.41 -1 +1.32284E-010 +2.14572E-001 +2.46796E+004 -1.15018E+005
334.41 -1 +1.32293E-010 +2.14460E-001 +2.46662E+004 -1.15015E+005
334.41 -1 +1.32314E-010 +2.14535E-001 +2.46702E+004 -1.14994E+005
334.41 -1 +1.32306E-010 +2.14594E-001 +2.46778E+004 -1.14998E+005
334.41 -1 +1.32318E-010 +2.14423E-001 +2.46576E+004 -1.14995E+005
334.41 -1 +1.32313E-010 +2.14613E-001 +2.46784E+004 -1.14990E+005
334.41 -1 +1.32297E-010 +2.14548E-001 +2.46746E+004 -1.15008E+005
334.41 -1 +1.32321E-010 +2.14431E-001 +2.46578E+004 -1.14992E+005
334.41 -1 +1.32297E-010 +2.14622E-001 +2.46824E+004 -1.15004E+005
334.41 -1 +1.32298E-010 +2.14515E-001 +2.46711E+004 -1.15008E+005
334.41 -1 +1.32305E-010 +2.14435E-001 +2.46613E+004 -1.15006E+005
334.41 -1 +1.32308E-010 +2.14542E-001 +2.46719E+004 -1.14998E+005
334.41 -1 +1.32284E-010 +2.14525E-001 +2.46747E+004 -1.15020E+005
334.41 -1 +1.32304E-010 +2.14491E-001 +2.46674E+004 -1.15004E+005
334.41 -1 +1.32299E-010 +2.14569E-001 +2.46765E+004 -1.15005E+005
334.41 -1 +1.32295E-010 +2.14494E-001 +2.46692E+004 -1.15011E+005
334.86 -1 +1.32314E-010 +2.14603E-001 +2.46772E+004 -1.14990E+005
334.86 -1 +1.32311E-010 +2.14549E-001 +2.46722E+004 -1.14996E+005
334.86 -1 +1.32334E-010 +2.14475E-001 +2.46600E+004 -1.14978E+005
334.86 -1 +1.32357E-010 +2.14699E-001 +2.46791E+004 -1.14948E+005
334.86 -1 +1.32353E-010 +2.14613E-001 +2.46709E+004 -1.14956E+005
334.86 -1 +1.32383E-010 +2.14697E-001 +2.46741E+004 -1.14925E+005
334.86 -1 +1.32390E-010 +2.14663E-001 +2.46694E+004 -1.14922E+005
334.86 -1 +1.32421E-010 +2.14734E-001 +2.46710E+004 -1.14891E+005
334.86 -1 +1.32430E-010 +2.14890E-001 +2.46857E+004 -1.14876E+005
334.86 -1 +1.32443E-010 +2.14723E-001 +2.46658E+004 -1.14873E+005
334.86 -1 +1.32457E-010 +2.14869E-001 +2.46783E+004 -1.14853E+005
334.86 -1 +1.32473E-010 +2.14713E-001 +2.46590E+004 -1.14846E+005
334.86 -1 +1.32492E-010 +2.14853E-001 +2.46702E+004 -1.14824E+005
334.86 -1 +1.32489E-010 +2.14929E-001 +2.46788E+004 -1.14823E+005
334.86 -1 +1.32509E-010 +2.14846E-001 +2.46663E+004 -1.14809E+005
334.86 -1 +1.32515E-010 +2.14973E-001 +2.46786E+004 -1.14798E+005
334.86 -1 +1.32529E-010 +2.14873E-001 +2.46654E+004 -1.14791E+005
334.86 -1 +1.32544E-010 +2.15048E-001 +2.46809E+004 -1.14769E+005
334.86 -1 +1.32546E-010 +2.15034E-001 +2.46790E+004 -1.14768E+005
334.86 -1 +1.32568E-010 +2.14910E-001 +2.46620E+004 -1.14755E+005
334.86 -1 +1.32577E-010 +2.15065E-001 +2.46766E+004 -1.14740E+005
335.3 -1 +1.32590E-010 +2.14921E-001 +2.46592E+004 -1.14736E+005
335.3 -1 +1.32599E-010 +2.15174E-001 +2.46839E+004 -1.14716E+005
335.3 -1 +1.32592E-010 +2.15015E-001 +2.46686E+004 -1.14730E+005
335.3 -1 +1.32626E-010 +2.15021E-001 +2.46629E+004 -1.14700E+005
335.3 -1 +1.32625E-010 +2.15123E-001 +2.46738E+004 -1.14696E+005
335.3 -1 +1.32617E-010 +2.15011E-001 +2.46634E+004 -1.14708E+005
335.3 -1 +1.32638E-010 +2.15032E-001 +2.46619E+004 -1.14689E+005
335.3 -1 +1.32626E-010 +2.15137E-001 +2.46750E+004 -1.14694E+005
335.3 -1 +1.32620E-010 +2.14997E-001 +2.46614E+004 -1.14706E+005
335.3 -1 +1.32636E-010 +2.15106E-001 +2.46698E+004 -1.14687E+005
335.3 -1 +1.32629E-010 +2.14985E-001 +2.46586E+004 -1.14699E+005
335.3 -1 +1.32626E-010 +2.15015E-001 +2.46623E+004 -1.14700E+005
335.3 -1 +1.32627E-010 +2.14994E-001 +2.46599E+004 -1.14700E+005
335.3 -1 +1.32607E-010 +2.15067E-001 +2.46712E+004 -1.14714E+005
335.3 -1 +1.32626E-010 +2.14891E-001 +2.46493E+004 -1.14706E+005
335.3 -1 +1.32618E-010 +2.15057E-001 +2.46682E+004 -1.14705E+005
335.3 -1 +1.32620E-010 +2.14929E-001 +2.46543E+004 -1.14709E+005
335.3 -1 +1.32633E-010 +2.14926E-001 +2.46517E+004 -1.14699E+005
335.3 -1 +1.32622E-010 +2.15074E-001 +2.46690E+004 -1.14700E+005
335.3 -1 +1.32624E-010 +2.15042E-001 +2.46655E+004 -1.14701E+005
335.3 -1 +1.32623E-010 +2.14871E-001 +2.46478E+004 -1.14709E+005
335.68 -1 +1.32636E-010 +2.15040E-001 +2.46629E+004 -1.14690E+005
335.68 -1 +1.32613E-010 +2.15011E-001 +2.46643E+004 -1.14712E+005
335.68 -1 +1.32626E-010 +2.14894E-001 +2.46496E+004 -1.14706E+005
335.68 -1 +1.32636E-010 +2.14992E-001 +2.46579E+004 -1.14692E+005
335.68 -1 +1.32631E-010 +2.15049E-001 +2.46648E+004 -1.14694E+005
335.68 -1 +1.32627E-010 +2.14962E-001 +2.46565E+004 -1.14701E+005
335.68 -1 +1.32640E-010 +2.14987E-001 +2.46567E+004 -1.14689E+005
335.68 -1 +1.32628E-010 +2.14881E-001 +2.46477E+004 -1.14704E+005
335.68 -1 +1.32625E-010 +2.14807E-001 +2.46406E+004 -1.14710E+005
335.68 -1 +1.32626E-010 +2.14955E-001 +2.46559E+004 -1.14703E+005
335.68 -1 +1.32592E-010 +2.14873E-001 +2.46537E+004 -1.14736E+005
335.68 -1 +1.32615E-010 +2.14828E-001 +2.46446E+004 -1.14718E+005
335.68 -1 +1.32604E-010 +2.14936E-001 +2.46581E+004 -1.14723E+005
335.68 -1 +1.32573E-010 +2.14761E-001 +2.46455E+004 -1.14758E+005
335.68 -1 +1.32568E-010 +2.14808E-001 +2.46514E+004 -1.14760E+005
335.68 -1 +1.32541E-010 +2.14728E-001 +2.46481E+004 -1.14788E+005
335.68 -1 +1.32551E-010 +2.14800E-001 +2.46537E+004 -1.14775E+005
335.68 -1 +1.32530E-010 +2.14723E-001 +2.46496E+004 -1.14797E+005
335.68 -1 +1.32557E-010 +2.14653E-001 +2.46371E+004 -1.14777E+005
335.68 -1 +1.32541E-010 +2.14835E-001 +2.46592E+004 -1.14782E+005
335.68 -1 +1.32521E-010 +2.14720E-001 +2.46509E+004 -1.14805E+005
335.68 -1 +1.32533E-010 +2.14679E-001 +2.46444E+004 -1.14797E+005
335.68 -1 +1.32520E-010 +2.14698E-001 +2.46488E+004 -1.14807E+005
335.68 -1 +1.32547E-010 +2.14720E-001 +2.46460E+004 -1.14782E+005
335.68 -1 +1.32524E-010 +2.14752E-001 +2.46536E+004 -1.14800E+005
335.68 -1 +1.32526E-010 +2.14663E-001 +2.46441E+004 -1.14804E+005
335.68 -1 +1.32527E-010 +2.14725E-001 +2.46502E+004 -1.14799E+005
335.68 -1 +1.32523E-010 +2.14789E-001 +2.46577E+004 -1.14800E+005
335.68 -1 +1.32517E-010 +2.14702E-001 +2.46498E+004 -1.14809E+005
335.68 -1 +1.32505E-010 +2.14738E-001 +2.46557E+004 -1.14818E+005
335.68 -1 +1.32525E-010 +2.14668E-001 +2.46447E+004 -1.14804E+005
335.68 -1 +1.32520E-010 +2.14692E-001 +2.46482E+004 -1.14807E+005
335.68 -1 +1.32503E-010 +2.14795E-001 +2.46622E+004 -1.14817E+005
335.68 -1 +1.32513E-010 +2.14629E-001 +2.46429E+004 -1.14816E+005
335.68 -1 +1.32504E-010 +2.14738E-001 +2.46559E+004 -1.14818E+005
335.68 -1 +1.32487E-010 +2.14666E-001 +2.46515E+004 -1.14837E+005
335.68 -1 +1.32498E-010 +2.14677E-001 +2.46507E+004 -1.14827E+005
335.68 -1 +1.32489E-010 +2.14751E-001 +2.46600E+004 -1.14831E+005
335.68 -1 +1.32482E-010 +2.14692E-001 +2.46551E+004 -1.14840E+005
335.68 -1 +1.32494E-010 +2.14716E-001 +2.46555E+004 -1.14828E+005
335.68 -1 +1.32492E-010 +2.14659E-001 +2.46499E+004 -1.14833E+005
336.35 -1 +1.32477E-010 +2.14650E-001 +2.46519E+004 -1.14847E+005
336.35 -1 +1.32459E-010 +2.14624E-001 +2.46524E+004 -1.14863E+005
336.35 -1 +1.32400E-010 +2.14592E-001 +2.46600E+004 -1.14916E+005
336.35 -1 +1.32382E-010 +2.14448E-001 +2.46483E+004 -1.14938E+005
336.35 -1 +1.32357E-010 +2.14488E-001 +2.46572E+004 -1.14958E+005
336.35 -1 +1.32358E-010 +2.14357E-001 +2.46432E+004 -1.14963E+005
336.35 -1 +1.32363E-010 +2.14494E-001 +2.46567E+004 -1.14953E+005
336.35 -1 +1.32333E-010 +2.14505E-001 +2.46634E+004 -1.14978E+005
336.35 -1 +1.32339E-010 +2.14546E-001 +2.46665E+004 -1.14971E+005
336.35 -1 +1.32319E-010 +2.14582E-001 +2.46741E+004 -1.14987E+005
336.35 -1 +1.32327E-010 +2.14330E-001 +2.46462E+004 -1.14992E+005
336.35 -1 +1.32327E-010 +2.14522E-001 +2.46663E+004 -1.14983E+005
336.35 -1 +1.32325E-010 +2.14515E-001 +2.46659E+004 -1.14985E+005
336.35 -1 +1.32362E-010 +2.14413E-001 +2.46482E+004 -1.14957E+005
336.35 -1 +1.32371E-010 +2.14490E-001 +2.46548E+004 -1.14946E+005
336.35 -1 +1.32375E-010 +2.14654E-001 +2.46712E+004 -1.14935E+005
336.35 -1 +1.32417E-010 +2.14572E-001 +2.46548E+004 -1.14902E+005
336.35 -1 +1.32448E-010 +2.14785E-001 +2.46714E+004 -1.14865E+005
336.35 -1 +1.32477E-010 +2.14859E-001 +2.46736E+004 -1.14836E+005
336.35 -1 +1.32537E-010 +2.14941E-001 +2.46710E+004 -1.14780E+005
336.35 -1 +1.32567E-010 +2.15030E-001 +2.46747E+004 -1.14750E+005
336.5 -1 +1.32605E-010 +2.14935E-001 +2.46579E+004 -1.14722E+005
336.5 -1 +1.32627E-010 +2.14975E-001 +2.46578E+004 -1.14701E+005
336.5 -1 +1.32666E-010 +2.15176E-001 +2.46717E+004 -1.14658E+005
336.5 -1 +1.32670E-010 +2.15112E-001 +2.46643E+004 -1.14658E+005
336.5 -1 +1.32668E-010 +2.15167E-001 +2.46704E+004 -1.14657E+005
336.5 -1 +1.32674E-010 +2.15182E-001 +2.46708E+004 -1.14651E+005
336.5 -1 +1.32670E-010 +2.15088E-001 +2.46616E+004 -1.14658E+005
336.5 -1 +1.32659E-010 +2.15207E-001 +2.46763E+004 -1.14663E+005
336.5 -1 +1.32688E-010 +2.15215E-001 +2.46717E+004 -1.14637E+005
336.5 -1 +1.32704E-010 +2.15190E-001 +2.46660E+004 -1.14624E+005
336.5 -1 +1.32689E-010 +2.15337E-001 +2.46842E+004 -1.14631E+005
336.5 -1 +1.32694E-010 +2.15257E-001 +2.46749E+004 -1.14630E+005
336.5 -1 +1.32729E-010 +2.15346E-001 +2.46776E+004 -1.14595E+005
336.5 -1 +1.32728E-010 +2.15375E-001 +2.46809E+004 -1.14595E+005
336.5 -1 +1.32746E-010 +2.15464E-001 +2.46869E+004 -1.14575E+005
336.5 -1 +1.32737E-010 +2.15452E-001 +2.46873E+004 -1.14584E+005
336.5 -1 +1.32742E-010 +2.15347E-001 +2.46753E+004 -1.14584E+005
336.5 -1 +1.32772E-010 +2.15426E-001 +2.46780E+004 -1.14554E+005
336.5 -1 +1.32761E-010 +2.15605E-001 +2.46988E+004 -1.14556E+005
336.5 -1 +1.32795E-010 +2.15520E-001 +2.46835E+004 -1.14530E+005
336.5 -1 +1.32813E-010 +2.15693E-001 +2.46983E+004 -1.14506E+005
336.5 -1 +1.32841E-010 +2.15721E-001 +2.46959E+004 -1.14481E+005
336.5 -1 +1.32865E-010 +2.15680E-001 +2.46872E+004 -1.14462E+005
336.5 -1 +1.32907E-010 +2.15850E-001 +2.46971E+004 -1.14418E+005
336.5 -1 +1.32961E-010 +2.15869E-001 +2.46890E+004 -1.14371E+005
336.5 -1 +1.33029E-010 +2.16004E-001 +2.46905E+004 -1.14306E+005
336.5 -1 +1.33074E-010 +2.16114E-001 +2.46937E+004 -1.14262E+005
336.5 -1 +1.33128E-010 +2.16227E-001 +2.46955E+004 -1.14211E+005
336.5 -1 +1.33156E-010 +2.16289E-001 +2.46967E+004 -1.14184E+005
336.5 -1 +1.33207E-010 +2.16357E-001 +2.46943E+004 -1.14137E+005
336.5 -1 +1.33257E-010 +2.16373E-001 +2.46867E+004 -1.14093E+005
336.5 -1 +1.33287E-010 +2.16619E-001 +2.47065E+004 -1.14055E+005
336.5 -1 +1.33330E-010 +2.16456E-001 +2.46818E+004 -1.14027E+005
336.5 -1 +1.33369E-010 +2.16612E-001 +2.46908E+004 -1.13986E+005
336.5 -1 +1.33399E-010 +2.16705E-001 +2.46949E+004 -1.13956E+005
336.5 -1 +1.33411E-010 +2.16794E-001 +2.47018E+004 -1.13941E+005
336.5 -1 +1.33449E-010 +2.16755E-001 +2.46908E+004 -1.13911E+005
336.5 -1 +1.33468E-010 +2.16811E-001 +2.46931E+004 -1.13892E+005
336.5 -1 +1.33486E-010 +2.16759E-001 +2.46843E+004 -1.13879E+005
336.5 -1 +1.33493E-010 +2.16918E-001 +2.46995E+004 -1.13865E+005
336.5 -1 +1.33494E-010 +2.16923E-001 +2.46998E+004 -1.13864E+005
336.5 -1 +1.33501E-010 +2.16936E-001 +2.47000E+004 -1.13858E+005
337.46 -1 +1.33524E-010 +2.16885E-001 +2.46904E+004 -1.13841E+005
337.46 -1 +1.33520E-010 +2.16862E-001 +2.46888E+004 -1.13845E+005
337.46 -1 +1.33525E-010 +2.16786E-001 +2.46799E+004 -1.13845E+005
337.46 -1 +1.33509E-010 +2.16830E-001 +2.46874E+004 -1.13856E+005
337.46 -1 +1.33463E-010 +2.16802E-001 +2.46930E+004 -1.13897E+005
337.46 -1 +1.33481E-010 +2.16750E-001 +2.46843E+004 -1.13883E+005
337.46 -1 +1.33467E-010 +2.16786E-001 +2.46907E+004 -1.13895E+005
337.46 -1 +1.33481E-010 +2.16719E-001 +2.46811E+004 -1.13885E+005
337.46 -1 +1.33494E-010 +2.16840E-001 +2.46912E+004 -1.13868E+005
337.46 -1 +1.33498E-010 +2.16783E-001 +2.46847E+004 -1.13868E+005
337.46 -1 +1.33508E-010 +2.16861E-001 +2.46908E+004 -1.13856E+005
337.46 -1 +1.33484E-010 +2.16790E-001 +2.46879E+004 -1.13879E+005
337.46 -1 +1.33495E-010 +2.16788E-001 +2.46857E+004 -1.13870E+005
337.46 -1 +1.33498E-010 +2.16764E-001 +2.46827E+004 -1.13869E+005
337.46 -1 +1.33500E-010 +2.16918E-001 +2.46983E+004 -1.13860E+005
337.46 -1 +1.33496E-010 +2.16915E-001 +2.46987E+004 -1.13863E+005
337.46 -1 +1.33520E-010 +2.16844E-001 +2.46869E+004 -1.13846E+005
337.46 -1 +1.33516E-010 +2.16989E-001 +2.47026E+004 -1.13842E+005
337.46 -1 +1.33546E-010 +2.16984E-001 +2.46965E+004 -1.13817E+005
337.46 -1 +1.33566E-010 +2.16908E-001 +2.46849E+004 -1.13804E+005
337.54 -1 +1.33565E-010 +2.17037E-001 +2.46986E+004 -1.13799E+005
337.54 -1 +1.33590E-010 +2.17010E-001 +2.46912E+004 -1.13779E+005
337.54 -1 +1.33600E-010 +2.17067E-001 +2.46951E+004 -1.13767E+005
337.54 -1 +1.33618E-010 +2.17080E-001 +2.46932E+004 -1.13752E+005
337.54 -1 +1.33626E-010 +2.17100E-001 +2.46937E+004 -1.13744E+005
337.54 -1 +1.33657E-010 +2.17062E-001 +2.46841E+004 -1.13719E+005
337.54 -1 +1.33676E-010 +2.17032E-001 +2.46774E+004 -1.13704E+005
337.54 -1 +1.33686E-010 +2.17076E-001 +2.46802E+004 -1.13694E+005
337.54 -1 +1.33701E-010 +2.17071E-001 +2.46769E+004 -1.13682E+005
337.54 -1 +1.33721E-010 +2.17092E-001 +2.46753E+004 -1.13663E+005
337.54 -1 +1.33702E-010 +2.17182E-001 +2.46882E+004 -1.13675E+005
337.54 -1 +1.33718E-010 +2.17086E-001 +2.46753E+004 -1.13666E+005
337.54 -1 +1.33692E-010 +2.17069E-001 +2.46784E+004 -1.13689E+005
337.54 -1 +1.33700E-010 +2.17135E-001 +2.46837E+004 -1.13679E+005
337.54 -1 +1.33724E-010 +2.17074E-001 +2.46729E+004 -1.13661E+005
337.54 -1 +1.33701E-010 +2.17151E-001 +2.46853E+004 -1.13678E+005
337.54 -1 +1.33655E-010 +2.16943E-001 +2.46722E+004 -1.13727E+005
337.54 -1 +1.33679E-010 +2.17048E-001 +2.46785E+004 -1.13701E+005
337.54 -1 +1.33676E-010 +2.17151E-001 +2.46898E+004 -1.13699E+005
337.54 -1 +1.33710E-010 +2.17049E-001 +2.46730E+004 -1.13675E+005
337.54 -1 +1.33701E-010 +2.17192E-001 +2.46894E+004 -1.13675E+005
337.91 -1 +1.33696E-010 +2.17060E-001 +2.46767E+004 -1.13686E+005
337.91 -1 +1.33694E-010 +2.17198E-001 +2.46914E+004 -1.13682E+005
337.91 -1 +1.33714E-010 +2.17041E-001 +2.46715E+004 -1.13672E+005
337.91 -1 +1.33723E-010 +2.17122E-001 +2.46782E+004 -1.13660E+005
337.91 -1 +1.33727E-010 +2.17314E-001 +2.46973E+004 -1.13648E+005
337.91 -1 +1.33743E-010 +2.17212E-001 +2.46837E+004 -1.13639E+005
337.91 -1 +1.33772E-010 +2.17338E-001 +2.46914E+004 -1.13608E+005
337.91 -1 +1.33791E-010 +2.17327E-001 +2.46868E+004 -1.13593E+005
337.91 -1 +1.33806E-010 +2.17429E-001 +2.46945E+004 -1.13575E+005
337.91 -1 +1.33824E-010 +2.17310E-001 +2.46789E+004 -1.13565E+005
337.91 -1 +1.33839E-010 +2.17377E-001 +2.46831E+004 -1.13549E+005
337.91 -1 +1.33862E-010 +2.17500E-001 +2.46916E+004 -1.13525E+005
337.91 -1 +1.33856E-010 +2.17513E-001 +2.46940E+004 -1.13529E+005
337.91 -1 +1.33853E-010 +2.17489E-001 +2.46920E+004 -1.13532E+005
337.91 -1 +1.33858E-010 +2.17479E-001 +2.46901E+004 -1.13529E+005
337.91 -1 +1.33872E-010 +2.17545E-001 +2.46944E+004 -1.13514E+005
337.91 -1 +1.33884E-010 +2.17534E-001 +2.46910E+004 -1.13504E+005
337.91 -1 +1.33891E-010 +2.17624E-001 +2.46990E+004 -1.13494E+005
337.91 -1 +1.33904E-010 +2.17542E-001 +2.46881E+004 -1.13487E+005
337.91 -1 +1.33914E-010 +2.17609E-001 +2.46931E+004 -1.13475E+005
337.91 -1 +1.33911E-010 +2.17739E-001 +2.47071E+004 -1.13471E+005
338.28 -1 +1.33918E-010 +2.17640E-001 +2.46957E+004 -1.13470E+005
338.28 -1 +1.33927E-010 +2.17728E-001 +2.47030E+004 -1.13458E+005
338.28 -1 +1.33961E-010 +2.17808E-001 +2.47051E+004 -1.13426E+005
338.28 -1 +1.33971E-010 +2.17785E-001 +2.47009E+004 -1.13419E+005
338.28 -1 +1.33969E-010 +2.17730E-001 +2.46955E+004 -1.13423E+005
338.28 -1 +1.33980E-010 +2.17768E-001 +2.46975E+004 -1.13412E+005
338.28 -1 +1.33963E-010 +2.17791E-001 +2.47029E+004 -1.13425E+005
338.28 -1 +1.33949E-010 +2.17776E-001 +2.47040E+004 -1.13438E+005
338.28 -1 +1.33945E-010 +2.17702E-001 +2.46971E+004 -1.13445E+005
338.28 -1 +1.33931E-010 +2.17802E-001 +2.47100E+004 -1.13451E+005
338.28 -1 +1.33930E-010 +2.17764E-001 +2.47062E+004 -1.13454E+005
338.28 -1 +1.33937E-010 +2.17794E-001 +2.47080E+004 -1.13447E+005
338.28 -1 +1.33936E-010 +2.17725E-001 +2.47011E+004 -1.13451E+005
338.28 -1 +1.33926E-010 +2.17713E-001 +2.47017E+004 -1.13460E+005
