T_thermocontroller T_self C D R X
324.08 -1 +1.53058E-010 +2.18197E-001 +2.16577E+004 -9.92576E+004
324.08 -1 +1.53018E-010 +2.18149E-001 +2.16590E+004 -9.92854E+004
324.08 -1 +1.53044E-010 +2.18042E-001 +2.16458E+004 -9.92736E+004
324.08 -1 +1.53025E-010 +2.18148E-001 +2.16579E+004 -9.92809E+004
324.08 -1 +1.53010E-010 +2.18044E-001 +2.16507E+004 -9.92949E+004
324.08 -1 +1.53032E-010 +2.17976E-001 +2.16415E+004 -9.92835E+004
324.08 -1 +1.53001E-010 +2.18062E-001 +2.16537E+004 -9.93005E+004
324.08 -1 +1.53032E-010 +2.17907E-001 +2.16354E+004 -9.92869E+004
324.08 -1 +1.52997E-010 +2.18057E-001 +2.16538E+004 -9.93032E+004
323.71 -1 +1.52979E-010 +2.17949E-001 +2.16466E+004 -9.93195E+004
323.71 -1 +1.52997E-010 +2.17822E-001 +2.16324E+004 -9.93126E+004
323.71 -1 +1.52975E-010 +2.17958E-001 +2.16479E+004 -9.93217E+004
323.71 -1 +1.52971E-010 +2.17708E-001 +2.16259E+004 -9.93342E+004
323.71 -1 +1.52976E-010 +2.17845E-001 +2.16375E+004 -9.93253E+004
323.71 -1 +1.52964E-010 +2.17742E-001 +2.16300E+004 -9.93375E+004
323.71 -1 +1.52989E-010 +2.17784E-001 +2.16302E+004 -9.93198E+004
323.71 -1 +1.52975E-010 +2.17927E-001 +2.16451E+004 -9.93226E+004
323.71 -1 +1.52960E-010 +2.17858E-001 +2.16410E+004 -9.93354E+004
323.71 -1 +1.52976E-010 +2.17789E-001 +2.16325E+004 -9.93279E+004
323.71 -1 +1.52949E-010 +2.17889E-001 +2.16453E+004 -9.93410E+004
323.71 -1 +1.52957E-010 +2.17619E-001 +2.16198E+004 -9.93473E+004
323.71 -1 +1.52950E-010 +2.17780E-001 +2.16354E+004 -9.93452E+004
323.71 -1 +1.52922E-010 +2.17606E-001 +2.16235E+004 -9.93703E+004
323.71 -1 +1.52950E-010 +2.17631E-001 +2.16219E+004 -9.93512E+004
323.71 -1 +1.52924E-010 +2.17709E-001 +2.16327E+004 -9.93651E+004
323.71 -1 +1.52905E-010 +2.17493E-001 +2.16158E+004 -9.93861E+004
323.71 -1 +1.52929E-010 +2.17506E-001 +2.16136E+004 -9.93700E+004
323.71 -1 +1.52906E-010 +2.17624E-001 +2.16276E+004 -9.93803E+004
323.71 -1 +1.52926E-010 +2.17438E-001 +2.16079E+004 -9.93749E+004
323.26 -1 +1.52938E-010 +2.17587E-001 +2.16196E+004 -9.93607E+004
323.26 -1 +1.52911E-010 +2.17533E-001 +2.16186E+004 -9.93805E+004
323.26 -1 +1.52943E-010 +2.17462E-001 +2.16076E+004 -9.93628E+004
323.26 -1 +1.52930E-010 +2.17676E-001 +2.16289E+004 -9.93626E+004
323.26 -1 +1.52913E-010 +2.17489E-001 +2.16143E+004 -9.93813E+004
323.26 -1 +1.52935E-010 +2.17519E-001 +2.16139E+004 -9.93656E+004
323.26 -1 +1.52904E-010 +2.17650E-001 +2.16301E+004 -9.93803E+004
323.26 -1 +1.52926E-010 +2.17425E-001 +2.16067E+004 -9.93754E+004
323.26 -1 +1.52918E-010 +2.17657E-001 +2.16288E+004 -9.93710E+004
323.26 -1 +1.52905E-010 +2.17499E-001 +2.16163E+004 -9.93858E+004
323.26 -1 +1.52941E-010 +2.17502E-001 +2.16116E+004 -9.93627E+004
323.26 -1 +1.52925E-010 +2.17618E-001 +2.16243E+004 -9.93681E+004
323.26 -1 +1.52902E-010 +2.17508E-001 +2.16177E+004 -9.93877E+004
323.26 -1 +1.52930E-010 +2.17484E-001 +2.16115E+004 -9.93706E+004
323.26 -1 +1.52897E-010 +2.17619E-001 +2.16283E+004 -9.93862E+004
323.26 -1 +1.52924E-010 +2.17460E-001 +2.16101E+004 -9.93749E+004
323.26 -1 +1.52907E-010 +2.17672E-001 +2.16317E+004 -9.93773E+004
323.26 -1 +1.52906E-010 +2.17492E-001 +2.16155E+004 -9.93855E+004
323.26 -1 +1.52923E-010 +2.17425E-001 +2.16072E+004 -9.93776E+004
323.26 -1 +1.52908E-010 +2.17587E-001 +2.16238E+004 -9.93801E+004
323.26 -1 +1.52901E-010 +2.17427E-001 +2.16105E+004 -9.93916E+004
322.96 -1 +1.52921E-010 +2.17489E-001 +2.16131E+004 -9.93757E+004
322.96 -1 +1.52895E-010 +2.17577E-001 +2.16248E+004 -9.93892E+004
322.96 -1 +1.52923E-010 +2.17436E-001 +2.16080E+004 -9.93766E+004
322.96 -1 +1.52908E-010 +2.17651E-001 +2.16297E+004 -9.93780E+004
322.96 -1 +1.52902E-010 +2.17429E-001 +2.16104E+004 -9.93906E+004
322.96 -1 +1.52928E-010 +2.17403E-001 +2.16044E+004 -9.93747E+004
322.96 -1 +1.52898E-010 +2.17588E-001 +2.16254E+004 -9.93868E+004
322.96 -1 +1.52888E-010 +2.17361E-001 +2.16063E+004 -9.94026E+004
322.96 -1 +1.52910E-010 +2.17475E-001 +2.16135E+004 -9.93837E+004
322.96 -1 +1.52881E-010 +2.17514E-001 +2.16211E+004 -9.94011E+004
322.96 -1 +1.52912E-010 +2.17384E-001 +2.16050E+004 -9.93859E+004
322.96 -1 +1.52895E-010 +2.17599E-001 +2.16268E+004 -9.93882E+004
322.96 -1 +1.52897E-010 +2.17367E-001 +2.16055E+004 -9.93966E+004
322.96 -1 +1.52904E-010 +2.17384E-001 +2.16061E+004 -9.93914E+004
322.96 -1 +1.52897E-010 +2.17502E-001 +2.16178E+004 -9.93912E+004
322.96 -1 +1.52882E-010 +2.17330E-001 +2.16043E+004 -9.94077E+004
322.96 -1 +1.52897E-010 +2.17495E-001 +2.16171E+004 -9.93912E+004
322.96 -1 +1.52862E-010 +2.17427E-001 +2.16160E+004 -9.94169E+004
322.96 -1 +1.52902E-010 +2.17356E-001 +2.16039E+004 -9.93939E+004
322.96 -1 +1.52890E-010 +2.17526E-001 +2.16208E+004 -9.93943E+004
322.96 -1 +1.52867E-010 +2.17389E-001 +2.16117E+004 -9.94152E+004
322.74 -1 +1.52895E-010 +2.17283E-001 +2.15983E+004 -9.94017E+004
322.74 -1 +1.52881E-010 +2.17486E-001 +2.16185E+004 -9.94019E+004
322.74 -1 +1.52879E-010 +2.17302E-001 +2.16022E+004 -9.94110E+004
322.74 -1 +1.52901E-010 +2.17478E-001 +2.16150E+004 -9.93895E+004
322.74 -1 +1.52871E-010 +2.17377E-001 +2.16101E+004 -9.94132E+004
322.74 -1 +1.52906E-010 +2.17350E-001 +2.16028E+004 -9.93917E+004
322.74 -1 +1.52881E-010 +2.17492E-001 +2.16191E+004 -9.94017E+004
322.74 -1 +1.52889E-010 +2.17283E-001 +2.15990E+004 -9.94050E+004
322.74 -1 +1.52888E-010 +2.17439E-001 +2.16133E+004 -9.93996E+004
322.74 -1 +1.52861E-010 +2.17362E-001 +2.16101E+004 -9.94200E+004
322.74 -1 +1.52892E-010 +2.17348E-001 +2.16045E+004 -9.94007E+004
322.74 -1 +1.52884E-010 +2.17508E-001 +2.16202E+004 -9.93995E+004
322.74 -1 +1.52870E-010 +2.17361E-001 +2.16088E+004 -9.94145E+004
322.74 -1 +1.52902E-010 +2.17286E-001 +2.15975E+004 -9.93967E+004
322.74 -1 +1.52879E-010 +2.17467E-001 +2.16171E+004 -9.94041E+004
322.74 -1 +1.52883E-010 +2.17225E-001 +2.15947E+004 -9.94114E+004
322.74 -1 +1.52881E-010 +2.17433E-001 +2.16138E+004 -9.94044E+004
322.74 -1 +1.52860E-010 +2.17298E-001 +2.16046E+004 -9.94236E+004
322.74 -1 +1.52894E-010 +2.17281E-001 +2.15982E+004 -9.94022E+004
322.74 -1 +1.52876E-010 +2.17476E-001 +2.16184E+004 -9.94059E+004
322.74 -1 +1.52870E-010 +2.17384E-001 +2.16108E+004 -9.94133E+004
322.3 -1 +1.52890E-010 +2.17274E-001 +2.15981E+004 -9.94049E+004
322.3 -1 +1.52861E-010 +2.17372E-001 +2.16111E+004 -9.94201E+004
322.3 -1 +1.52883E-010 +2.17159E-001 +2.15887E+004 -9.94142E+004
322.3 -1 +1.52873E-010 +2.17351E-001 +2.16075E+004 -9.94131E+004
322.3 -1 +1.52859E-010 +2.17245E-001 +2.15998E+004 -9.94262E+004
322.3 -1 +1.52876E-010 +2.17216E-001 +2.15949E+004 -9.94165E+004
322.3 -1 +1.52875E-010 +2.17349E-001 +2.16070E+004 -9.94117E+004
322.3 -1 +1.52857E-010 +2.17218E-001 +2.15977E+004 -9.94289E+004
322.3 -1 +1.52883E-010 +2.17217E-001 +2.15940E+004 -9.94122E+004
322.3 -1 +1.52853E-010 +2.17358E-001 +2.16109E+004 -9.94252E+004
322.3 -1 +1.52879E-010 +2.17150E-001 +2.15885E+004 -9.94173E+004
322.3 -1 +1.52870E-010 +2.17378E-001 +2.16104E+004 -9.94137E+004
322.3 -1 +1.52857E-010 +2.17181E-001 +2.15943E+004 -9.94299E+004
322.3 -1 +1.52880E-010 +2.17132E-001 +2.15866E+004 -9.94172E+004
322.3 -1 +1.52867E-010 +2.17280E-001 +2.16019E+004 -9.94196E+004
322.3 -1 +1.52844E-010 +2.17122E-001 +2.15909E+004 -9.94411E+004
322.3 -1 +1.52869E-010 +2.17164E-001 +2.15911E+004 -9.94229E+004
322.3 -1 +1.52832E-010 +2.17291E-001 +2.16079E+004 -9.94423E+004
322.3 -1 +1.52857E-010 +2.17104E-001 +2.15874E+004 -9.94332E+004
322.3 -1 +1.52847E-010 +2.17297E-001 +2.16063E+004 -9.94319E+004
321.85 -1 +1.52842E-010 +2.17067E-001 +2.15862E+004 -9.94447E+004
321.85 -1 +1.52869E-010 +2.17024E-001 +2.15784E+004 -9.94286E+004
321.85 -1 +1.52854E-010 +2.17213E-001 +2.15976E+004 -9.94308E+004
321.85 -1 +1.52838E-010 +2.17107E-001 +2.15903E+004 -9.94454E+004
321.85 -1 +1.52867E-010 +2.17132E-001 +2.15885E+004 -9.94257E+004
321.85 -1 +1.52830E-010 +2.17154E-001 +2.15958E+004 -9.94489E+004
321.85 -1 +1.52860E-010 +2.16988E-001 +2.15764E+004 -9.94362E+004
321.85 -1 +1.52834E-010 +2.17162E-001 +2.15959E+004 -9.94460E+004
321.85 -1 +1.52810E-010 +2.16987E-001 +2.15834E+004 -9.94686E+004
321.85 -1 +1.52836E-010 +2.16964E-001 +2.15776E+004 -9.94526E+004
321.85 -1 +1.52842E-010 +2.17052E-001 +2.15848E+004 -9.94454E+004
321.85 -1 +1.52817E-010 +2.16905E-001 +2.15750E+004 -9.94675E+004
321.85 -1 +1.52824E-010 +2.17006E-001 +2.15833E+004 -9.94592E+004
321.85 -1 +1.52783E-010 +2.16950E-001 +2.15839E+004 -9.94879E+004
321.85 -1 +1.52810E-010 +2.16849E-001 +2.15709E+004 -9.94745E+004
321.85 -1 +1.52813E-010 +2.16949E-001 +2.15796E+004 -9.94683E+004
321.85 -1 +1.52788E-010 +2.16931E-001 +2.15815E+004 -9.94858E+004
321.85 -1 +1.52825E-010 +2.16807E-001 +2.15651E+004 -9.94664E+004
321.85 -1 +1.52802E-010 +2.17004E-001 +2.15861E+004 -9.94735E+004
321.85 -1 +1.52787E-010 +2.16927E-001 +2.15814E+004 -9.94866E+004
321.85 -1 +1.52815E-010 +2.16757E-001 +2.15619E+004 -9.94749E+004
321.55 -1 +1.52784E-010 +2.16911E-001 +2.15803E+004 -9.94892E+004
321.55 -1 +1.52811E-010 +2.16860E-001 +2.15719E+004 -9.94736E+004
321.55 -1 +1.52802E-010 +2.17033E-001 +2.15887E+004 -9.94721E+004
321.55 -1 +1.52779E-010 +2.16913E-001 +2.15811E+004 -9.94919E+004
321.55 -1 +1.52814E-010 +2.16820E-001 +2.15678E+004 -9.94733E+004
321.55 -1 +1.52795E-010 +2.16957E-001 +2.15829E+004 -9.94802E+004
321.55 -1 +1.52791E-010 +2.16732E-001 +2.15631E+004 -9.94920E+004
321.55 -1 +1.52798E-010 +2.16935E-001 +2.15804E+004 -9.94786E+004
321.55 -1 +1.52775E-010 +2.16822E-001 +2.15735E+004 -9.94986E+004
321.55 -1 +1.52800E-010 +2.16799E-001 +2.15679E+004 -9.94832E+004
321.55 -1 +1.52784E-010 +2.16908E-001 +2.15799E+004 -9.94888E+004
321.55 -1 +1.52756E-010 +2.16768E-001 +2.15713E+004 -9.95133E+004
321.55 -1 +1.52786E-010 +2.16664E-001 +2.15576E+004 -9.94975E+004
321.55 -1 +1.52756E-010 +2.16754E-001 +2.15699E+004 -9.95134E+004
321.55 -1 +1.52749E-010 +2.16568E-001 +2.15541E+004 -9.95257E+004
321.55 -1 +1.52756E-010 +2.16737E-001 +2.15684E+004 -9.95142E+004
321.55 -1 +1.52731E-010 +2.16571E-001 +2.15568E+004 -9.95372E+004
321.55 -1 +1.52761E-010 +2.16566E-001 +2.15523E+004 -9.95183E+004
321.55 -1 +1.52725E-010 +2.16694E-001 +2.15689E+004 -9.95363E+004
321.55 -1 +1.52734E-010 +2.16477E-001 +2.15480E+004 -9.95394E+004
321.55 -1 +1.52752E-010 +2.16492E-001 +2.15468E+004 -9.95271E+004
321.18 -1 +1.52704E-010 +2.16603E-001 +2.15636E+004 -9.95537E+004
321.18 -1 +1.52721E-010 +2.16432E-001 +2.15457E+004 -9.95498E+004
321.18 -1 +1.52724E-010 +2.16607E-001 +2.15612E+004 -9.95408E+004
321.18 -1 +1.52705E-010 +2.16429E-001 +2.15477E+004 -9.95605E+004
321.18 -1 +1.52730E-010 +2.16425E-001 +2.15438E+004 -9.95442E+004
321.18 -1 +1.52691E-010 +2.16491E-001 +2.15554E+004 -9.95667E+004
321.18 -1 +1.52703E-010 +2.16234E-001 +2.15304E+004 -9.95699E+004
321.18 -1 +1.52689E-010 +2.16437E-001 +2.15507E+004 -9.95707E+004
321.18 -1 +1.52664E-010 +2.16341E-001 +2.15455E+004 -9.95904E+004
321.18 -1 +1.52687E-010 +2.16230E-001 +2.15322E+004 -9.95804E+004
321.18 -1 +1.52688E-010 +2.16467E-001 +2.15537E+004 -9.95700E+004
321.18 -1 +1.52675E-010 +2.16250E-001 +2.15357E+004 -9.95871E+004
321.18 -1 +1.52713E-010 +2.16329E-001 +2.15375E+004 -9.95592E+004
321.18 -1 +1.52675E-010 +2.16401E-001 +2.15494E+004 -9.95808E+004
321.18 -1 +1.52697E-010 +2.16245E-001 +2.15322E+004 -9.95731E+004
321.18 -1 +1.52682E-010 +2.16417E-001 +2.15500E+004 -9.95760E+004
321.18 -1 +1.52676E-010 +2.16308E-001 +2.15408E+004 -9.95841E+004
321.18 -1 +1.52694E-010 +2.16219E-001 +2.15302E+004 -9.95761E+004
321.18 -1 +1.52679E-010 +2.16323E-001 +2.15418E+004 -9.95818E+004
321.18 -1 +1.52655E-010 +2.16170E-001 +2.15313E+004 -9.96033E+004
321.18 -1 +1.52681E-010 +2.16202E-001 +2.15305E+004 -9.95852E+004
320.74 -1 +1.52635E-010 +2.16210E-001 +2.15377E+004 -9.96149E+004
320.74 -1 +1.52659E-010 +2.16026E-001 +2.15176E+004 -9.96066E+004
320.74 -1 +1.52643E-010 +2.16132E-001 +2.15296E+004 -9.96130E+004
320.74 -1 +1.52606E-010 +2.16135E-001 +2.15350E+004 -9.96368E+004
320.74 -1 +1.52637E-010 +2.15905E-001 +2.15097E+004 -9.96258E+004
320.74 -1 +1.52625E-010 +2.16219E-001 +2.15399E+004 -9.96208E+004
320.74 -1 +1.52622E-010 +2.15982E-001 +2.15189E+004 -9.96330E+004
320.74 -1 +1.52647E-010 +2.16157E-001 +2.15312E+004 -9.96093E+004
320.74 -1 +1.52619E-010 +2.16072E-001 +2.15274E+004 -9.96308E+004
320.74 -1 +1.52650E-010 +2.15998E-001 +2.15164E+004 -9.96139E+004
320.74 -1 +1.52629E-010 +2.16214E-001 +2.15390E+004 -9.96188E+004
320.74 -1 +1.52621E-010 +2.16048E-001 +2.15250E+004 -9.96305E+004
320.74 -1 +1.52642E-010 +2.16052E-001 +2.15224E+004 -9.96171E+004
320.74 -1 +1.52625E-010 +2.16245E-001 +2.15423E+004 -9.96200E+004
320.74 -1 +1.52625E-010 +2.16003E-001 +2.15203E+004 -9.96300E+004
320.74 -1 +1.52642E-010 +2.16151E-001 +2.15314E+004 -9.96128E+004
320.74 -1 +1.52614E-010 +2.16054E-001 +2.15265E+004 -9.96349E+004
320.74 -1 +1.52637E-010 +2.15965E-001 +2.15152E+004 -9.96234E+004
320.74 -1 +1.52610E-010 +2.16116E-001 +2.15326E+004 -9.96348E+004
320.74 -1 +1.52600E-010 +2.15961E-001 +2.15201E+004 -9.96483E+004
320.29 -1 +1.52622E-010 +2.15914E-001 +2.15127E+004 -9.96355E+004
320.29 -1 +1.52605E-010 +2.16078E-001 +2.15300E+004 -9.96398E+004
320.29 -1 +1.52606E-010 +2.15850E-001 +2.15092E+004 -9.96486E+004
320.29 -1 +1.52617E-010 +2.16070E-001 +2.15275E+004 -9.96322E+004
320.29 -1 +1.52586E-010 +2.15937E-001 +2.15199E+004 -9.96581E+004
320.29 -1 +1.52617E-010 +2.15894E-001 +2.15116E+004 -9.96400E+004
320.29 -1 +1.52608E-010 +2.16010E-001 +2.15234E+004 -9.96407E+004
320.29 -1 +1.52586E-010 +2.15954E-001 +2.15214E+004 -9.96574E+004
320.29 -1 +1.52608E-010 +2.15853E-001 +2.15091E+004 -9.96471E+004
320.29 -1 +1.52577E-010 +2.15984E-001 +2.15254E+004 -9.96618E+004
320.29 -1 +1.52590E-010 +2.15797E-001 +2.15066E+004 -9.96612E+004
320.29 -1 +1.52591E-010 +2.15993E-001 +2.15242E+004 -9.96523E+004
320.29 -1 +1.52573E-010 +2.15825E-001 +2.15115E+004 -9.96711E+004
320.29 -1 +1.52592E-010 +2.15746E-001 +2.15016E+004 -9.96618E+004
320.29 -1 +1.52588E-010 +2.15881E-001 +2.15145E+004 -9.96592E+004
320.29 -1 +1.52561E-010 +2.15803E-001 +2.15112E+004 -9.96799E+004
320.29 -1 +1.52591E-010 +2.15746E-001 +2.15019E+004 -9.96629E+004
320.29 -1 +1.52564E-010 +2.15889E-001 +2.15187E+004 -9.96746E+004
320.29 -1 +1.52557E-010 +2.15760E-001 +2.15079E+004 -9.96846E+004
320.29 -1 +1.52580E-010 +2.15897E-001 +2.15171E+004 -9.96636E+004
320.29 -1 +1.52565E-010 +2.15741E-001 +2.15051E+004 -9.96799E+004
319.85 -1 +1.52589E-010 +2.15759E-001 +2.15033E+004 -9.96634E+004
319.85 -1 +1.52583E-010 +2.15957E-001 +2.15221E+004 -9.96592E+004
319.85 -1 +1.52565E-010 +2.15812E-001 +2.15115E+004 -9.96768E+004
319.85 -1 +1.52599E-010 +2.15825E-001 +2.15079E+004 -9.96544E+004
319.85 -1 +1.52568E-010 +2.15934E-001 +2.15222E+004 -9.96701E+004
319.85 -1 +1.52595E-010 +2.15787E-001 +2.15050E+004 -9.96585E+004
319.85 -1 +1.52591E-010 +2.15983E-001 +2.15234E+004 -9.96532E+004
319.85 -1 +1.52571E-010 +2.15817E-001 +2.15110E+004 -9.96726E+004
319.85 -1 +1.52605E-010 +2.15789E-001 +2.15037E+004 -9.96518E+004
319.85 -1 +1.52592E-010 +2.15921E-001 +2.15175E+004 -9.96548E+004
319.85 -1 +1.52575E-010 +2.15830E-001 +2.15117E+004 -9.96696E+004
319.85 -1 +1.52598E-010 +2.15823E-001 +2.15079E+004 -9.96550E+004
319.85 -1 +1.52564E-010 +2.15912E-001 +2.15207E+004 -9.96733E+004
319.85 -1 +1.52592E-010 +2.15779E-001 +2.15046E+004 -9.96606E+004
319.85 -1 +1.52584E-010 +2.15982E-001 +2.15243E+004 -9.96575E+004
319.85 -1 +1.52571E-010 +2.15769E-001 +2.15068E+004 -9.96749E+004
319.85 -1 +1.52599E-010 +2.15767E-001 +2.15025E+004 -9.96564E+004
319.85 -1 +1.52586E-010 +2.15875E-001 +2.15143E+004 -9.96610E+004
319.85 -1 +1.52565E-010 +2.15744E-001 +2.15053E+004 -9.96797E+004
319.85 -1 +1.52587E-010 +2.15790E-001 +2.15064E+004 -9.96634E+004
319.85 -1 +1.52559E-010 +2.15835E-001 +2.15145E+004 -9.96802E+004
319.7 -1 +1.52589E-010 +2.15669E-001 +2.14951E+004 -9.96669E+004
319.7 -1 +1.52577E-010 +2.15867E-001 +2.15148E+004 -9.96670E+004
319.7 -1 +1.52551E-010 +2.15761E-001 +2.15089E+004 -9.96886E+004
319.7 -1 +1.52578E-010 +2.15685E-001 +2.14981E+004 -9.96734E+004
319.7 -1 +1.52568E-010 +2.15888E-001 +2.15179E+004 -9.96719E+004
319.7 -1 +1.52559E-010 +2.15672E-001 +2.14997E+004 -9.96870E+004
319.7 -1 +1.52586E-010 +2.15745E-001 +2.15025E+004 -9.96662E+004
319.7 -1 +1.52543E-010 +2.15715E-001 +2.15058E+004 -9.96955E+004
319.7 -1 +1.52578E-010 +2.15582E-001 +2.14888E+004 -9.96779E+004
319.7 -1 +1.52551E-010 +2.15742E-001 +2.15072E+004 -9.96891E+004
319.7 -1 +1.52537E-010 +2.15593E-001 +2.14955E+004 -9.97041E+004
319.7 -1 +1.52549E-010 +2.15547E-001 +2.14896E+004 -9.96982E+004
319.7 -1 +1.52539E-010 +2.15762E-001 +2.15106E+004 -9.96961E+004
319.7 -1 +1.52538E-010 +2.15478E-001 +2.14850E+004 -9.97084E+004
319.7 -1 +1.52555E-010 +2.15671E-001 +2.15001E+004 -9.96890E+004
319.7 -1 +1.52530E-010 +2.15571E-001 +2.14945E+004 -9.97098E+004
319.7 -1 +1.52555E-010 +2.15536E-001 +2.14878E+004 -9.96949E+004
319.7 -1 +1.52536E-010 +2.15694E-001 +2.15048E+004 -9.97006E+004
319.7 -1 +1.52523E-010 +2.15597E-001 +2.14979E+004 -9.97133E+004
319.7 -1 +1.52549E-010 +2.15494E-001 +2.14848E+004 -9.97002E+004
319.26 -1 +1.52536E-010 +2.15716E-001 +2.15068E+004 -9.96998E+004
319.26 -1 +1.52537E-010 +2.15457E-001 +2.14832E+004 -9.97097E+004
319.26 -1 +1.52547E-010 +2.15689E-001 +2.15029E+004 -9.96939E+004
319.26 -1 +1.52514E-010 +2.15585E-001 +2.14981E+004 -9.97195E+004
319.26 -1 +1.52549E-010 +2.15509E-001 +2.14863E+004 -9.97001E+004
319.26 -1 +1.52532E-010 +2.15652E-001 +2.15017E+004 -9.97053E+004
319.26 -1 +1.52521E-010 +2.15572E-001 +2.14959E+004 -9.97157E+004
319.26 -1 +1.52540E-010 +2.15475E-001 +2.14844E+004 -9.97072E+004
319.26 -1 +1.52522E-010 +2.15593E-001 +2.14977E+004 -9.97140E+004
319.26 -1 +1.52521E-010 +2.15373E-001 +2.14778E+004 -9.97236E+004
319.26 -1 +1.52525E-010 +2.15588E-001 +2.14967E+004 -9.97124E+004
319.26 -1 +1.52498E-010 +2.15447E-001 +2.14877E+004 -9.97355E+004
319.26 -1 +1.52534E-010 +2.15422E-001 +2.14804E+004 -9.97134E+004
319.26 -1 +1.52518E-010 +2.15581E-001 +2.14971E+004 -9.97174E+004
319.26 -1 +1.52501E-010 +2.15383E-001 +2.14815E+004 -9.97366E+004
319.26 -1 +1.52529E-010 +2.15345E-001 +2.14741E+004 -9.97195E+004
319.26 -1 +1.52500E-010 +2.15455E-001 +2.14882E+004 -9.97339E+004
319.26 -1 +1.52501E-010 +2.15257E-001 +2.14701E+004 -9.97419E+004
319.26 -1 +1.52499E-010 +2.15443E-001 +2.14872E+004 -9.97352E+004
319.26 -1 +1.52472E-010 +2.15341E-001 +2.14818E+004 -9.97571E+004
319.26 -1 +1.52510E-010 +2.15282E-001 +2.14711E+004 -9.97345E+004
318.81 -1 +1.52479E-010 +2.15406E-001 +2.14868E+004 -9.97502E+004
318.81 -1 +1.52477E-010 +2.15190E-001 +2.14674E+004 -9.97601E+004
318.81 -1 +1.52494E-010 +2.15294E-001 +2.14743E+004 -9.97444E+004
318.81 -1 +1.52461E-010 +2.15452E-001 +2.14934E+004 -9.97596E+004
318.81 -1 +1.52477E-010 +2.15165E-001 +2.14651E+004 -9.97612E+004
318.81 -1 +1.52485E-010 +2.15420E-001 +2.14871E+004 -9.97454E+004
318.81 -1 +1.52461E-010 +2.15172E-001 +2.14679E+004 -9.97710E+004
318.81 -1 +1.52490E-010 +2.15217E-001 +2.14681E+004 -9.97508E+004
318.81 -1 +1.52456E-010 +2.15286E-001 +2.14790E+004 -9.97698E+004
318.81 -1 +1.52451E-010 +2.15067E-001 +2.14599E+004 -9.97823E+004
318.81 -1 +1.52458E-010 +2.15092E-001 +2.14612E+004 -9.97767E+004
318.81 -1 +1.52419E-010 +2.15198E-001 +2.14763E+004 -9.97980E+004
318.81 -1 +1.52433E-010 +2.14902E-001 +2.14473E+004 -9.98004E+004
318.81 -1 +1.52407E-010 +2.15040E-001 +2.14636E+004 -9.98123E+004
318.81 -1 +1.52392E-010 +2.14838E-001 +2.14473E+004 -9.98300E+004
318.81 -1 +1.52409E-010 +2.14911E-001 +2.14515E+004 -9.98161E+004
318.81 -1 +1.52378E-010 +2.14983E-001 +2.14625E+004 -9.98331E+004
318.81 -1 +1.52410E-010 +2.14799E-001 +2.14412E+004 -9.98197E+004
318.81 -1 +1.52412E-010 +2.14967E-001 +2.14562E+004 -9.98115E+004
318.81 -1 +1.52384E-010 +2.14929E-001 +2.14567E+004 -9.98316E+004
318.81 -1 +1.52406E-010 +2.14747E-001 +2.14371E+004 -9.98246E+004
318.59 -1 +1.52398E-010 +2.14963E-001 +2.14579E+004 -9.98213E+004
318.59 -1 +1.52383E-010 +2.14791E-001 +2.14443E+004 -9.98376E+004
318.59 -1 +1.52405E-010 +2.14903E-001 +2.14515E+004 -9.98193E+004
318.59 -1 +1.52374E-010 +2.14931E-001 +2.14584E+004 -9.98383E+004
318.59 -1 +1.52406E-010 +2.14827E-001 +2.14444E+004 -9.98218E+004
318.59 -1 +1.52411E-010 +2.15010E-001 +2.14603E+004 -9.98107E+004
318.59 -1 +1.52386E-010 +2.14959E-001 +2.14591E+004 -9.98289E+004
318.59 -1 +1.52410E-010 +2.14779E-001 +2.14394E+004 -9.98207E+004
318.59 -1 +1.52395E-010 +2.14977E-001 +2.14595E+004 -9.98223E+004
318.59 -1 +1.52382E-010 +2.14744E-001 +2.14401E+004 -9.98404E+004
318.59 -1 +1.52397E-010 +2.14901E-001 +2.14523E+004 -9.98241E+004
318.59 -1 +1.52375E-010 +2.14863E-001 +2.14519E+004 -9.98401E+004
318.59 -1 +1.52396E-010 +2.14768E-001 +2.14404E+004 -9.98301E+004
318.59 -1 +1.52394E-010 +2.14904E-001 +2.14530E+004 -9.98260E+004
318.59 -1 +1.52368E-010 +2.14833E-001 +2.14502E+004 -9.98460E+004
318.59 -1 +1.52385E-010 +2.14675E-001 +2.14334E+004 -9.98411E+004
318.59 -1 +1.52367E-010 +2.14910E-001 +2.14574E+004 -9.98438E+004
318.59 -1 +1.52351E-010 +2.14705E-001 +2.14410E+004 -9.98625E+004
318.59 -1 +1.52383E-010 +2.14820E-001 +2.14470E+004 -9.98368E+004
318.59 -1 +1.52344E-010 +2.14726E-001 +2.14438E+004 -9.98660E+004
318.59 -1 +1.52376E-010 +2.14611E-001 +2.14289E+004 -9.98498E+004
318.15 -1 +1.52344E-010 +2.14777E-001 +2.14486E+004 -9.98643E+004
318.15 -1 +1.52333E-010 +2.14589E-001 +2.14330E+004 -9.98792E+004
318.15 -1 +1.52358E-010 +2.14613E-001 +2.14316E+004 -9.98615E+004
318.15 -1 +1.52330E-010 +2.14788E-001 +2.14515E+004 -9.98730E+004
318.15 -1 +1.52335E-010 +2.14564E-001 +2.14304E+004 -9.98787E+004
